onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	place	left	left	0.477	correct
13.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.28	0.6	targetCS-	object	left	left	0.302	correct
19.8	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
30.2	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
32.88	0.6	targetCS-	place	right	right	0.414	correct
37.08	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
39.76	0.6	targetCS-	object	right	right	0.255	correct
44.95	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
47.63	0.6	targetCS-	place	left	left	0.331	correct
51.83	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
54.52	0.6	targetCS-	object	left	left	0.306	correct
60.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.4	0.6	targetCS-	object	left	left	0.291	correct
66.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.27	0.6	targetCS+	object	right	right	0.36	correct
72.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.14	0.6	targetCS+	object	right	right	0.287	correct
79.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
82.03	0.6	targetCS+	place	right	right	0.322	correct
88.23	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
90.91	0.6	targetCS+	place	left	left	0.363	correct
96.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.78	0.6	targetCS+	place	right	right	0.227	correct
101.98	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
104.66	0.6	targetCS+	object	right	right	0.341	correct
109.85	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
112.53	0.6	targetCS-	place	right	right	0.414	correct
116.05	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
127.43	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
130.11	0.6	targetCS-	place	left	left	0.384	correct
136.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
138.99	0.6	targetCS+	object	left	left	0.281	correct
142.18	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
144.88	0.6	targetCS-	object	right	right	0.206	correct
151.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
153.75	0.6	targetCS+	place	left	left	0.28	correct
158.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.63	0.6	targetCS+	object	left	left	0.244	correct
165.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.5	0.6	targetCS+	object	left	left	0.299	correct
171.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
174.39	0.6	targetCS-	place	right	right	0.509	correct
179.7	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
182.38	0.6	targetCS+	object	left	left	0.302	correct
188.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.26	0.6	targetCS-	object	left	left	0.252	correct
195.45	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.13	0.6	targetCS+	place	left	left	0.23	correct
202.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.01	0.6	targetCS+	place	right	right	0.324	correct
210.22	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
212.91	0.6	targetCS-	object	right	right	0.396	correct
219.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.79	0.6	targetCS+	place	left	left	0.293	correct
225.31	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
235.69	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
238.37	0.6	targetCS+	place	right	right	0.25	correct
241.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.25	0.6	targetCS-	object	right	right	0.345	correct
250.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
253.12	0.6	targetCS-	place	right	right	0.399	correct
258.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261	0.6	targetCS-	place	left	left	0.504	correct
265.31	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
267.99	0.6	targetCS+	object	right	right	0.289	correct
