onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.81	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
8.49	0.6	targetCS+	place	right	right	0.643	correct
13.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.53	0.6	targetCS-	object	left	left	0.434	correct
19.74	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
22.42	0.6	targetCS-	object	left	left	0.315	correct
26.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.3	0.6	targetCS+	object	right	right	0.44	correct
32.82	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
46.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
48.9	0.6	targetCS+	object	right	right	0.366	correct
53.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.77	0.6	targetCS-	place	right	right	0.41	correct
60.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.66	0.6	targetCS+	object	left	left	0.381	correct
66.85	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.54	0.6	targetCS+	object	left	left	0.41	correct
72.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
75.41	0.6	targetCS+	place	right	right	0.38	correct
81.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.28	0.6	targetCS+	object	left	left	0.364	correct
89.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.16	0.6	targetCS-	place	left	left	0.309	correct
96.35	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.03	0.6	targetCS-	place	right	right	0.226	correct
105.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.91	0.6	targetCS+	place	left	left	0.374	correct
111.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.78	0.6	targetCS+	object	right	right	0.317	correct
117.97	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.65	0.6	targetCS-	place	right	right	0.462	correct
125.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.53	0.6	targetCS-	place	left	left	0.32	correct
132.05	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
145.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
148.11	0.6	targetCS+	place	left	left	0.316	correct
152.31	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
154.99	0.6	targetCS+	place	left	left	0.371	correct
158.2	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
160.88	0.6	targetCS+	place	right	right	0.322	correct
166.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.75	0.6	targetCS-	place	left	left	0.304	correct
172.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
175.63	0.6	targetCS-	object	right	right	0.408	correct
180.82	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
183.5	0.6	targetCS-	object	right	right	0.395	correct
186.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
189.37	0.6	targetCS+	place	left	left	0.307	correct
195.57	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
198.26	0.6	targetCS+	object	right	right	0.292	correct
203.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.14	0.6	targetCS+	place	right	right	0.352	correct
209.33	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
212.01	0.6	targetCS-	object	right	right	0.333	correct
216.2	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
218.89	0.6	targetCS-	object	right	right	0.294	correct
225.08	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
227.76	0.6	targetCS-	place	left	left	0.291	correct
233.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
236.64	0.6	targetCS-	object	left	left	0.56	correct
240.27	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
250.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
253.34	0.6	targetCS-	place	right	right	0.322	correct
257.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
260.21	0.6	targetCS-	object	left	left	0.365	correct
265.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.08	0.6	targetCS+	object	left	left	0.337	correct
