onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
8.42	0.6	targetCS-	object	right	left	0.191	incorrect
12.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.31	0.6	targetCS+	object	left	left	0.264	correct
20.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.19	0.6	targetCS+	place	right	right	0.234	correct
26.39	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
29.07	0.6	targetCS+	place	right	right	0.274	correct
33.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.95	0.6	targetCS+	place	left	left	0.182	correct
39.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.83	0.6	targetCS+	place	right	right	0.203	correct
45.35	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.75	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
60.43	0.6	targetCS+	place	left	left	0.297	correct
66.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.33	0.6	targetCS+	object	left	left	0.299	correct
74.53	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.21	0.6	targetCS+	place	left	left	0.431	correct
80.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
83.09	0.6	targetCS-	object	left	left	0.318	correct
89.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.99	0.6	targetCS+	object	right	right	0.25	correct
96.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.9	0.6	targetCS-	place	right	right	0.282	correct
105.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.78	0.6	targetCS+	object	right	right	0.268	correct
113.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.7	0.6	targetCS-	place	left	left	0.266	correct
119.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
122.58	0.6	targetCS-	place	right	right	0.27	correct
125.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.45	0.6	targetCS-	object	left	left	0.367	correct
133.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
136.33	0.6	targetCS+	object	left	left	0.363	correct
140.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
143.21	0.6	targetCS-	place	left	left	0.251	correct
146.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.09	0.6	targetCS-	place	right	right	0.271	correct
152.61	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
168.69	0.6	targetCS-	object	right	right	0.297	correct
174.9	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
177.58	0.6	targetCS-	object	left	left	0.408	correct
181.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.46	0.6	targetCS+	place	right	right	0.164	correct
189.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.34	0.6	targetCS-	place	left	left	0.3	correct
195.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.22	0.6	targetCS+	object	right	right	0.338	correct
201.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.11	0.6	targetCS-	object	right	right	0.395	correct
208.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
211	0.6	targetCS+	place	left	left	0.298	correct
216.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
218.89	0.6	targetCS-	object	left	left	0.284	correct
225.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
227.77	0.6	targetCS-	place	left	left	0.364	correct
233.97	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.65	0.6	targetCS+	object	right	right	0.314	correct
241.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.53	0.6	targetCS-	place	right	right	0.318	correct
248.06	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
259.45	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.13	0.6	targetCS+	object	left	left	0.268	correct
265.34	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
268.03	0.6	targetCS-	object	right	right	0.253	correct
