onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
6.06	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
8.76	0.6	targetCS+	object	left	left	0.263	correct
13.96	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.64	0.6	targetCS-	place	right	right	0.3	correct
20.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.85	0.6	targetCS+	place	right	right	0.264	correct
26.37	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.47	0.6	targetCS-	place	left	left	0.286	correct
46.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
49.35	0.6	targetCS-	place	right	right	0.275	correct
53.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.23	0.6	targetCS-	object	left	left	0.31	correct
61.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
64.11	0.6	targetCS+	place	left	left	0.34	correct
67.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.99	0.6	targetCS+	place	left	left	0.355	correct
76.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.87	0.6	targetCS+	object	right	right	0.363	correct
83.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
85.75	0.6	targetCS+	object	left	left	0.331	correct
88.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.63	0.6	targetCS+	object	right	n/a	0.887	incorrect
96.94	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.63	0.6	targetCS+	object	left	left	0.251	correct
105.83	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
108.51	0.6	targetCS+	object	right	right	0.386	correct
112.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
115.39	0.6	targetCS-	object	left	left	0.254	correct
118.91	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
129.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
131.99	0.6	targetCS+	place	left	left	0.237	correct
137.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.87	0.6	targetCS+	object	right	right	0.186	correct
146.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
148.75	0.6	targetCS-	place	left	left	0.342	correct
153.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
156.63	0.6	targetCS+	object	left	left	0.402	correct
159.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.51	0.6	targetCS-	object	left	left	0.355	correct
166.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.39	0.6	targetCS-	object	right	right	0.256	correct
174.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.27	0.6	targetCS+	place	right	right	0.417	correct
181.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.15	0.6	targetCS-	place	left	left	0.269	correct
187.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.03	0.6	targetCS+	place	left	left	0.318	correct
196.23	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
198.91	0.6	targetCS-	place	left	left	0.279	correct
202.1	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
204.79	0.6	targetCS-	object	right	right	0.247	correct
210.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
213.67	0.6	targetCS-	place	right	right	0.267	correct
217.19	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
229.59	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
232.27	0.6	targetCS+	place	right	right	0.242	correct
236.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.15	0.6	targetCS+	place	right	right	0.326	correct
243.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
246.03	0.6	targetCS-	object	right	right	0.298	correct
249.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
251.91	0.6	targetCS-	object	right	right	0.308	correct
258.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
260.79	0.6	targetCS-	object	left	left	0.251	correct
265.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.67	0.6	targetCS-	place	right	right	0.286	correct
