onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.43	0.6	targetCS+	object	right	right	0.384	correct
11.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.31	0.6	targetCS+	object	right	right	0.423	correct
17.51	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
20.19	0.6	targetCS-	object	right	right	0.628	correct
26.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.19	0.6	targetCS-	place	right	right	0.334	correct
32.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
35.06	0.6	targetCS-	object	left	left	0.387	correct
40.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
42.94	0.6	targetCS-	place	left	left	0.381	correct
46.47	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
60.54	0.6	targetCS+	place	right	right	0.522	correct
66.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.54	0.6	targetCS-	place	left	left	0.503	correct
74.86	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
77.54	0.6	targetCS+	place	left	left	0.418	correct
80.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
83.42	0.62	targetCS-	object	left	left	0.545	correct
89.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.42	0.6	targetCS-	place	left	left	0.503	correct
96.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.42	0.6	targetCS+	object	left	left	0.415	correct
102.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
105.29	0.6	targetCS+	object	left	left	0.356	correct
111.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.18	0.6	targetCS-	object	right	right	0.463	correct
118.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
121.06	0.6	targetCS+	object	left	left	0.369	correct
126.25	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
128.94	0.6	targetCS-	object	right	right	0.525	correct
132.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
134.93	0.6	targetCS+	place	right	right	0.562	correct
139.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
141.93	0.6	targetCS+	object	left	left	0.623	correct
147.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
149.92	0.6	targetCS+	place	left	left	0.435	correct
153.45	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.84	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
169.54	0.6	targetCS-	place	right	right	0.547	correct
174.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.54	0.6	targetCS+	place	left	left	0.418	correct
180.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.42	0.6	targetCS+	object	right	right	0.454	correct
189.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
192.3	0.6	targetCS+	place	right	right	0.512	correct
196.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.3	0.6	targetCS-	place	right	right	0.431	correct
203.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
206.18	0.6	targetCS-	object	left	left	0.467	correct
209.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
212.06	0.6	targetCS-	object	right	right	0.304	correct
218.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.94	0.6	targetCS-	place	left	left	0.828	correct
226.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.94	0.6	targetCS-	object	left	left	0.388	correct
235.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
237.82	0.6	targetCS-	place	right	right	0.538	correct
241.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
243.81	0.62	targetCS+	object	right	right	0.483	correct
247.35	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
258.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.43	0.6	targetCS+	place	right	right	0.352	correct
266.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.31	0.6	targetCS+	place	left	left	0.475	correct
