onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.73	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
7.42	0.6	targetCS+	object	right	right	0.352	correct
11.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.3	0.6	targetCS-	object	right	right	0.334	correct
20.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.19	0.6	targetCS-	place	left	left	0.506	correct
26.5	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
29.2	0.6	targetCS+	object	right	right	0.314	correct
35.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
38.08	0.6	targetCS+	place	left	left	0.534	correct
41.72	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
54.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.8	0.6	targetCS-	object	left	left	0.328	correct
60.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.68	0.6	targetCS-	object	left	left	0.537	correct
66.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.67	0.6	targetCS-	place	left	left	0.406	correct
74.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.55	0.6	targetCS+	place	right	right	0.39	correct
81.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.43	0.6	targetCS+	place	left	left	0.471	correct
87.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.31	0.6	targetCS+	object	right	right	0.258	correct
96.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.19	0.6	targetCS+	object	left	left	0.503	correct
102.51	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
105.19	0.6	targetCS+	object	left	left	0.438	correct
111.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.07	0.6	targetCS+	place	left	left	0.402	correct
118.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
120.95	0.6	targetCS-	place	right	right	0.414	correct
126.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.83	0.6	targetCS-	object	left	left	0.348	correct
133.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
135.71	0.62	targetCS-	object	left	left	0.469	correct
139.25	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.33	0.6	targetCS-	place	left	left	0.35	correct
160.53	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
163.21	0.6	targetCS-	place	right	right	0.223	correct
166.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.09	0.6	targetCS+	object	left	left	0.396	correct
173.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.97	0.6	targetCS+	place	left	left	0.41	correct
181.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.85	0.6	targetCS+	place	right	right	0.302	correct
190.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.73	0.6	targetCS-	place	right	right	0.557	correct
196.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.73	0.6	targetCS-	object	right	right	0.433	correct
202.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.6	0.6	targetCS-	place	left	left	0.503	correct
208.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
211.6	0.6	targetCS+	object	right	right	0.418	correct
217.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.48	0.6	targetCS+	object	left	left	0.519	correct
225.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
228.48	0.6	targetCS+	place	right	right	0.326	correct
232	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
243.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.08	0.6	targetCS-	object	right	right	0.433	correct
252.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
254.96	0.6	targetCS+	place	right	right	0.597	correct
260.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.96	0.6	targetCS-	object	right	right	0.478	correct
266.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.84	0.6	targetCS-	place	right	right	0.451	correct
