onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
6.41	0.6	targetCS-	place	left	left	0.512	correct
12.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.41	0.6	targetCS+	place	left	left	0.392	correct
18.94	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
32.01	0.6	targetCS-	object	right	right	0.404	correct
37.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
39.89	0.6	targetCS+	object	left	left	0.503	correct
45.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
47.89	0.6	targetCS-	object	right	right	0.343	correct
52.09	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
54.77	0.6	targetCS-	object	left	left	0.362	correct
57.96	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
60.64	0.6	targetCS-	object	left	left	0.38	correct
66.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.53	0.6	targetCS+	object	right	right	0.328	correct
72.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.4	0.6	targetCS-	place	right	right	0.341	correct
79.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.28	0.6	targetCS+	place	right	right	0.394	correct
87.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.17	0.6	targetCS-	place	right	right	0.33	correct
96.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.05	0.6	targetCS+	object	right	right	0.358	correct
104.25	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
106.93	0.6	targetCS+	place	right	right	0.409	correct
113.13	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
115.81	0.6	targetCS+	object	right	right	0.368	correct
119.34	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
130.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
133.41	0.6	targetCS+	place	right	right	0.428	correct
136.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.29	0.6	targetCS+	object	right	right	0.32	correct
143.49	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
146.17	0.6	targetCS-	object	left	left	0.446	correct
149.36	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
152.05	0.6	targetCS-	place	left	left	0.423	correct
158.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
160.93	0.6	targetCS+	place	left	left	0.407	correct
166.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.81	0.6	targetCS-	place	right	right	0.519	correct
174.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.81	0.6	targetCS+	object	left	left	0.401	correct
180	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
182.69	0.6	targetCS+	place	right	right	0.685	correct
187	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
189.68	0.62	targetCS+	object	left	left	0.48	correct
195.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.58	0.6	targetCS-	object	left	left	0.388	correct
202.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.46	0.6	targetCS+	place	left	left	0.464	correct
208.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
211.34	0.6	targetCS-	place	left	left	0.446	correct
217.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.22	0.6	targetCS-	object	right	right	0.356	correct
223.74	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
236.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
238.82	0.6	targetCS-	object	right	right	0.407	correct
243.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
245.7	0.6	targetCS-	place	right	right	0.409	correct
248.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
251.58	0.6	targetCS-	place	left	left	0.401	correct
257.78	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
260.46	0.6	targetCS+	place	left	left	0.355	correct
265.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.34	0.6	targetCS+	object	left	left	0.372	correct
