onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	place	right	right	0.229	correct
13.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.28	0.6	targetCS+	place	left	left	0.197	correct
19.8	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
30.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
32.87	0.6	targetCS-	object	right	right	0.422	correct
37.06	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
39.74	0.6	targetCS+	place	left	left	0.354	correct
44.94	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
47.63	0.6	targetCS+	place	right	right	0.248	correct
53.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.5	0.6	targetCS+	object	left	left	0.24	correct
60.69	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
63.37	0.6	targetCS-	object	left	left	0.244	correct
66.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.24	0.6	targetCS+	object	right	right	0.239	correct
75.44	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
78.11	0.6	targetCS+	place	right	right	0.322	correct
82.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.98	0.6	targetCS+	object	right	right	0.194	correct
90.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.85	0.6	targetCS+	object	right	right	0.29	correct
96.05	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
98.72	0.6	targetCS+	place	right	right	0.273	correct
103.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.6	0.6	targetCS+	object	left	left	0.311	correct
110.11	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
120.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
123.19	0.6	targetCS-	place	right	n/a	0.887	incorrect
129.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
132.18	0.6	targetCS-	object	right	right	0.24	correct
136.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.05	0.6	targetCS-	place	left	left	0.256	correct
143.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
145.92	0.62	targetCS-	object	right	right	0.189	correct
152.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.8	0.6	targetCS-	object	left	left	0.351	correct
158	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
160.67	0.6	targetCS-	object	left	right	0.284	incorrect
165.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.54	0.6	targetCS+	place	left	left	0.283	correct
171.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
174.41	0.6	targetCS-	object	left	left	0.293	correct
179.61	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
182.28	0.6	targetCS-	object	right	right	0.21	correct
188.48	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
191.16	0.6	targetCS+	object	left	left	0.238	correct
195.35	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
198.03	0.6	targetCS-	place	right	right	0.223	correct
201.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
203.9	0.6	targetCS+	object	left	left	0.259	correct
209.09	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
211.77	0.6	targetCS+	place	right	right	0.254	correct
215.29	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
228.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
231.36	0.6	targetCS-	place	right	right	0.355	correct
235.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
238.23	0.6	targetCS-	place	left	left	0.206	correct
244.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
247.1	0.6	targetCS+	object	right	right	0.279	correct
251.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
253.97	0.6	targetCS+	place	left	left	0.299	correct
259.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.84	0.6	targetCS-	place	left	left	0.302	correct
265.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.71	0.6	targetCS-	place	left	left	0.289	correct
