onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.42	0.6	targetCS+	place	left	left	0.203	correct
11.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.29	0.6	targetCS+	object	left	left	0.235	correct
19.48	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
22.16	0.6	targetCS-	place	left	left	0.279	correct
26.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.03	0.6	targetCS-	place	right	right	0.251	correct
33.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.9	0.6	targetCS+	object	right	right	0.404	correct
39.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
51.81	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
54.49	0.6	targetCS-	place	left	left	0.336	correct
57.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.36	0.6	targetCS+	object	right	right	0.336	correct
66.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.23	0.6	targetCS+	object	left	left	0.538	correct
73.54	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
76.22	0.6	targetCS+	object	right	right	0.288	correct
82.41	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
85.09	0.6	targetCS+	place	right	right	0.276	correct
90.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
92.96	0.6	targetCS-	place	right	right	0.858	correct
96.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.95	0.6	targetCS+	place	right	right	0.541	correct
104.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.93	0.6	targetCS-	object	left	n/a	0.888	incorrect
113.24	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
115.92	0.6	targetCS+	place	left	left	0.235	correct
120.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
122.79	0.6	targetCS+	place	right	right	0.239	correct
125.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.66	0.6	targetCS+	place	left	left	0.262	correct
134.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
137.53	0.6	targetCS-	place	left	left	0.248	correct
141.05	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
152.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
155.13	0.6	targetCS-	object	right	right	0.654	correct
158.43	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
161.13	0.6	targetCS+	object	left	left	0.305	correct
166.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169	0.6	targetCS-	place	right	right	0.384	correct
173.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.87	0.6	targetCS-	object	left	left	0.217	correct
179.06	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
181.74	0.6	targetCS-	object	left	left	0.559	correct
188.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.74	0.6	targetCS-	object	right	right	0.195	correct
195.94	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.62	0.6	targetCS-	object	right	right	0.29	correct
201.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.49	0.6	targetCS-	object	right	right	0.266	correct
209.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
212.36	0.6	targetCS-	place	right	n/a	0.886	incorrect
216.66	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
219.34	0.6	targetCS-	place	left	left	0.326	correct
225.54	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
228.23	0.6	targetCS+	object	left	left	0.401	correct
233.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.1	0.6	targetCS+	place	left	left	0.44	correct
239.29	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
241.97	0.6	targetCS+	place	right	n/a	0.885	incorrect
245.61	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
257	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
259.68	0.6	targetCS+	object	right	right	0.265	correct
265.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.55	0.6	targetCS-	object	left	left	0.245	correct
