onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
5.41	0.6	targetCS-	place	left	left	0.23	correct
10.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
13.28	0.6	targetCS-	object	left	left	0.19	correct
17.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
20.15	0.6	targetCS-	object	right	right	0.375	correct
26.35	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
29.02	0.6	targetCS+	object	right	right	0.2	correct
34.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
36.9	0.6	targetCS-	place	right	right	0.435	correct
40.41	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
51.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
54.49	0.6	targetCS+	object	left	n/a	0.886	incorrect
57.8	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
60.47	0.6	targetCS+	object	left	left	0.255	correct
66.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.35	0.6	targetCS+	place	right	right	0.402	correct
74.54	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
77.22	0.6	targetCS-	place	right	right	0.209	correct
83.41	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
86.09	0.6	targetCS+	place	left	left	0.242	correct
90.28	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
92.96	0.6	targetCS+	place	right	right	0.346	correct
96.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.83	0.6	targetCS+	object	right	right	0.502	correct
102.13	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
104.81	0.6	targetCS-	object	right	right	0.202	correct
109	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
111.68	0.6	targetCS+	place	left	left	0.354	correct
116.88	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
119.56	0.6	targetCS+	object	right	right	0.28	correct
125.75	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
128.43	0.6	targetCS+	object	right	right	0.325	correct
131.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
134.3	0.6	targetCS+	object	left	left	0.395	correct
139.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
142.17	0.6	targetCS-	object	left	left	0.28	correct
145.69	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
157.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
159.76	0.6	targetCS-	place	right	right	0.295	correct
165.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.63	0.6	targetCS-	place	left	left	0.188	correct
173.82	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
176.5	0.6	targetCS+	object	left	left	0.393	correct
179.69	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
182.37	0.6	targetCS+	place	left	left	0.595	correct
188.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.36	0.6	targetCS-	object	left	left	0.387	correct
195.55	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
198.23	0.6	targetCS-	object	left	left	0.345	correct
204.42	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
207.1	0.6	targetCS-	object	right	right	0.376	correct
210.29	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
212.97	0.6	targetCS-	object	right	right	0.283	correct
217.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
219.86	0.6	targetCS+	place	left	left	0.383	correct
225.05	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
227.73	0.6	targetCS-	place	right	right	0.334	correct
231.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.6	0.6	targetCS+	place	right	right	0.557	correct
237.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
240.59	0.6	targetCS-	place	left	left	0.364	correct
244.1	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.5	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
259.18	0.6	targetCS-	place	left	left	0.314	correct
265.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.05	0.6	targetCS+	place	right	right	0.281	correct
