onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	place	right	right	0.415	correct
12.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.28	0.6	targetCS+	place	right	right	0.255	correct
20.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.15	0.6	targetCS+	place	left	left	0.486	correct
26.67	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.74	0.6	targetCS+	place	left	left	0.386	correct
42.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
45.61	0.6	targetCS-	object	right	right	0.614	correct
50.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
53.6	0.6	targetCS+	object	left	left	0.502	correct
59.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
62.59	0.6	targetCS+	object	right	right	0.72	correct
66.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.58	0.6	targetCS-	place	left	left	0.435	correct
73.77	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
76.45	0.6	targetCS-	place	left	left	0.404	correct
82.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
85.32	0.6	targetCS-	object	left	left	0.506	correct
90.63	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
93.3	0.6	targetCS+	place	left	left	0.431	correct
96.5	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
99.17	0.6	targetCS+	object	left	left	0.502	correct
105.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.16	0.6	targetCS+	object	right	right	0.356	correct
113.35	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
116.03	0.6	targetCS-	object	right	right	0.502	correct
120.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
123.02	0.6	targetCS+	place	left	left	0.321	correct
126.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.89	0.6	targetCS+	place	right	right	0.736	correct
132.53	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
142.92	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
145.6	0.6	targetCS+	place	right	right	0.544	correct
149.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
152.59	0.6	targetCS+	place	right	right	0.319	correct
157.78	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
160.46	0.6	targetCS-	object	right	right	0.308	correct
166.65	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
169.34	0.6	targetCS-	place	right	right	0.379	correct
173.54	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
176.21	0.6	targetCS-	object	left	left	0.48	correct
179.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
182.08	0.6	targetCS-	place	right	right	0.409	correct
188.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.96	0.6	targetCS+	object	right	right	0.356	correct
196.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.83	0.6	targetCS+	object	right	right	0.376	correct
203.02	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
205.7	0.6	targetCS+	object	left	right	0.002	incorrect
208.89	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
211.57	0.6	targetCS-	place	left	left	0.46	correct
217.76	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
220.44	0.6	targetCS+	object	left	left	0.502	correct
225.75	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
228.43	0.6	targetCS-	object	left	left	0.437	correct
231.94	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
242.34	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
245.02	0.6	targetCS-	place	left	n/a	0.908	incorrect
251.33	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
254.02	0.6	targetCS-	object	left	left	0.503	correct
259.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.01	0.6	targetCS-	object	right	right	0.472	correct
266.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.88	0.62	targetCS-	place	right	right	0.472	correct
