onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.43	0.6	targetCS+	object	left	left	0.447	correct
12.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.3	0.6	targetCS-	place	right	right	0.395	correct
18.49	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
21.17	0.6	targetCS-	place	left	left	0.479	correct
24.69	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.76	0.6	targetCS+	place	right	right	0.415	correct
44.96	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
47.63	0.6	targetCS-	object	left	left	0.338	correct
51.82	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
54.5	0.6	targetCS+	object	left	left	0.542	correct
57.81	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
60.49	0.6	targetCS-	object	left	left	0.488	correct
66.68	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
69.36	0.6	targetCS+	object	left	left	0.63	correct
72.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
75.35	0.6	targetCS+	object	left	left	0.422	correct
79.54	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
82.22	0.6	targetCS+	place	left	left	0.485	correct
88.41	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
91.09	0.6	targetCS-	place	left	left	0.421	correct
96.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.96	0.6	targetCS-	place	right	right	0.376	correct
102.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
104.83	0.6	targetCS-	place	left	left	0.502	correct
111.14	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
113.82	0.6	targetCS-	object	right	right	0.284	correct
118.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
120.7	0.6	targetCS-	object	left	left	0.57	correct
126.01	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
128.69	0.6	targetCS-	object	right	right	0.484	correct
132.21	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
142.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
145.28	0.6	targetCS-	place	right	right	0.648	correct
149.59	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
152.27	0.6	targetCS-	object	left	left	0.605	correct
157.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
160.26	0.6	targetCS-	object	right	right	0.386	correct
166.45	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
169.13	0.6	targetCS-	object	right	right	0.502	correct
173.44	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
176.12	0.6	targetCS+	place	left	left	0.502	correct
179.42	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
182.1	0.6	targetCS+	place	left	left	0.534	correct
188.41	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
191.11	0.6	targetCS+	object	right	right	0.402	correct
196.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.98	0.6	targetCS-	place	left	left	0.467	correct
205.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.87	0.6	targetCS+	object	right	right	0.454	correct
211.06	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
213.75	0.6	targetCS+	place	left	left	0.502	correct
218.06	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
220.74	0.6	targetCS+	place	right	right	0.406	correct
224.26	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
236.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
239.33	0.6	targetCS+	place	right	right	0.522	correct
243.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.32	0.6	targetCS+	place	right	right	0.424	correct
249.51	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
252.21	0.6	targetCS+	object	right	right	0.398	correct
258.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.08	0.62	targetCS+	object	right	right	0.475	correct
266.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.97	0.6	targetCS-	place	right	right	0.503	correct
