onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
7.41	0.6	targetCS-	place	right	right	0.487	correct
13.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.28	0.6	targetCS+	place	left	left	0.724	correct
20.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.26	0.6	targetCS+	place	right	right	0.335	correct
26.45	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.13	0.6	targetCS+	place	left	left	0.502	correct
34.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
37.12	0.6	targetCS+	object	left	left	0.457	correct
40.64	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
54.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
56.71	0.6	targetCS-	object	left	left	0.469	correct
60.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.59	0.6	targetCS-	object	right	right	0.337	correct
66.78	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.45	0.6	targetCS+	place	left	left	0.411	correct
74.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.33	0.6	targetCS+	place	right	right	0.573	correct
83.63	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
86.31	0.6	targetCS+	place	right	right	0.426	correct
90.5	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
93.18	0.6	targetCS+	object	right	right	0.43	correct
96.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.05	0.6	targetCS+	object	right	right	0.372	correct
103.25	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
105.92	0.6	targetCS-	place	left	left	0.462	correct
111.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
113.79	0.6	targetCS+	object	left	left	0.452	correct
116.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
119.66	0.6	targetCS-	object	right	right	0.341	correct
125.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.54	0.6	targetCS-	object	left	left	0.502	correct
134.85	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
137.52	0.6	targetCS+	place	left	left	0.383	correct
140.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
143.39	0.6	targetCS-	object	right	right	0.48	correct
146.91	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
159.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.99	0.6	targetCS-	object	left	left	0.571	correct
166.29	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
168.97	0.6	targetCS-	place	left	left	0.478	correct
173.17	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
175.84	0.6	targetCS+	object	right	right	0.58	correct
182.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.83	0.6	targetCS+	place	right	right	0.342	correct
190.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
192.7	0.6	targetCS-	object	right	right	0.466	correct
195.89	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.57	0.6	targetCS+	object	left	left	0.502	correct
201.88	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
204.56	0.6	targetCS-	place	right	right	0.427	correct
210.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
213.43	0.6	targetCS-	place	right	right	0.323	correct
218.62	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
221.3	0.6	targetCS+	object	left	left	0.583	correct
225.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
228.29	0.6	targetCS-	place	right	right	0.503	correct
234.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
237.28	0.6	targetCS+	object	right	right	0.503	correct
241.58	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
244.26	0.6	targetCS-	object	left	left	0.484	correct
247.78	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
260.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.87	0.6	targetCS-	place	left	left	0.569	correct
266.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.86	0.6	targetCS-	place	left	left	0.529	correct
