onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.4	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
7.09	0.6	targetCS-	place	right	right	0.278	correct
10.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
12.96	0.6	targetCS+	object	right	right	0.329	correct
19.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
21.86	0.6	targetCS-	object	left	left	0.316	correct
26.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
28.74	0.6	targetCS+	place	right	right	0.181	correct
31.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
34.62	0.6	targetCS+	place	right	right	0.184	correct
38.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.5	0.6	targetCS-	object	right	right	0.276	correct
45.02	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.42	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
61.1	0.6	targetCS+	object	left	left	0.249	correct
66.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
68.98	0.6	targetCS+	object	left	left	0.428	correct
74.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
76.87	0.6	targetCS-	object	right	left	0.28	incorrect
80.06	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.74	0.6	targetCS-	place	right	right	0.292	correct
88.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.62	0.6	targetCS-	object	left	left	0.472	correct
95.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.5	0.6	targetCS+	place	left	left	0.268	correct
104.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.39	0.6	targetCS-	place	right	right	0.364	correct
111.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
114.27	0.6	targetCS+	object	left	n/a	0.886	incorrect
119.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
122.26	0.6	targetCS-	place	left	left	0.646	correct
125.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.26	0.6	targetCS+	object	left	left	0.46	correct
132.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
135.14	0.6	targetCS-	object	left	n/a	0.886	incorrect
138.78	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
153.86	0.6	targetCS-	object	right	right	0.241	correct
160.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.74	0.6	targetCS+	place	left	left	0.317	correct
165.94	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.62	0.6	targetCS+	object	right	right	0.235	correct
174.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.5	0.6	targetCS+	place	left	left	0.3	correct
182.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
185.38	0.6	targetCS-	object	left	left	0.475	correct
188.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.26	0.6	targetCS+	place	right	right	0.289	correct
195.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.14	0.6	targetCS-	place	left	left	0.341	correct
201.33	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
204.05	0.6	targetCS-	place	right	right	0.251	correct
209.25	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
211.93	0.62	targetCS+	place	left	left	0.465	correct
218.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.83	0.6	targetCS+	place	right	right	0.311	correct
225.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.71	0.6	targetCS+	object	right	n/a	0.886	incorrect
232.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.7	0.6	targetCS-	object	right	right	0.333	correct
239.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
242.58	0.6	targetCS+	object	right	left	0.689	incorrect
246.23	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.62	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
259.3	0.6	targetCS-	place	left	left	0.334	correct
265.5	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
268.18	0.6	targetCS-	place	left	left	0.376	correct
