onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
7.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
9.72	0.93	targetCS+	place	right	right	0.39	correct
15.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
17.94	0.6	targetCS-	object	left	left	0.468	correct
21.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.97	0.6	targetCS-	object	left	left	0.345	correct
28.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
30.84	0.6	targetCS+	object	right	right	0.194	correct
34.36	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
47.76	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
50.44	0.6	targetCS+	object	right	right	0.483	correct
54.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
57.31	0.6	targetCS-	place	right	right	0.398	correct
62.5	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
65.18	0.6	targetCS+	object	left	left	0.685	correct
68.49	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
71.16	0.6	targetCS+	object	left	left	0.419	correct
74.36	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
77.03	0.6	targetCS+	place	right	right	0.372	correct
83.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
85.91	0.6	targetCS+	object	left	left	0.412	correct
91.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.78	0.6	targetCS-	place	left	left	0.445	correct
97.97	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
100.66	0.6	targetCS-	place	right	right	0.415	correct
106.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
109.53	0.6	targetCS+	place	left	left	0.412	correct
112.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
115.4	0.6	targetCS+	object	right	right	0.418	correct
119.6	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
122.27	0.6	targetCS-	place	right	right	0.502	correct
127.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
130.26	0.6	targetCS-	place	left	left	0.425	correct
133.78	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
147.18	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
149.86	0.6	targetCS+	place	left	left	0.452	correct
154.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
156.73	0.6	targetCS+	place	left	left	0.506	correct
160.05	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
162.75	0.6	targetCS+	place	right	right	0.482	correct
167.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
170.62	0.6	targetCS-	place	left	left	0.456	correct
174.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.49	0.6	targetCS-	object	right	right	0.415	correct
182.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
185.36	0.6	targetCS-	object	right	right	0.398	correct
188.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.23	0.6	targetCS+	place	left	left	0.32	correct
197.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.1	0.6	targetCS+	object	right	right	0.396	correct
205.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.34	0.6	targetCS+	place	right	right	0.415	correct
211.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.21	0.6	targetCS-	object	right	right	0.436	correct
218.4	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
221.08	0.6	targetCS-	object	right	right	0.416	correct
227.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
229.95	0.62	targetCS-	place	left	left	0.408	correct
236.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
238.84	0.6	targetCS-	object	left	left	0.516	correct
242.47	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
252.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.54	0.6	targetCS-	place	right	right	0.002	correct
259.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.41	0.6	targetCS-	object	left	left	0.401	correct
267.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.29	0.6	targetCS+	object	left	left	0.551	correct
