onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
5.08	0.6	targetCS+	place	left	left	0.643	correct
10.38	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
13.06	0.6	targetCS+	place	left	left	0.464	correct
17.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
19.93	0.6	targetCS-	object	right	right	0.325	correct
26.13	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
28.8	0.6	targetCS-	object	left	left	0.405	correct
32.32	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
44.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
47.4	0.6	targetCS+	object	left	left	0.546	correct
53.71	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
56.39	0.6	targetCS+	object	right	right	0.487	correct
60.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.26	0.6	targetCS+	object	right	right	0.532	correct
66.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.24	0.6	targetCS+	object	left	left	0.42	correct
72.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
75.11	0.6	targetCS-	object	right	right	0.448	correct
80.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
82.98	0.6	targetCS-	place	left	left	0.34	correct
87.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
89.85	0.6	targetCS+	object	right	right	0.453	correct
96.05	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
98.72	0.6	targetCS-	place	right	right	0.711	correct
105.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.71	0.6	targetCS-	object	left	left	0.304	correct
111.9	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
114.58	0.6	targetCS-	place	right	right	0.502	correct
117.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.57	0.6	targetCS-	place	left	left	0.587	correct
125.88	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
128.56	0.6	targetCS-	object	right	right	0.574	correct
132.19	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
142.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
145.27	0.6	targetCS-	object	right	right	0.738	correct
151.57	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.25	0.6	targetCS-	place	left	left	0.35	correct
159.45	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
162.12	0.6	targetCS-	place	right	right	0.339	correct
166.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
168.99	0.6	targetCS+	place	left	left	0.652	correct
175.3	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
177.98	0.6	targetCS-	place	right	right	0.654	correct
182.29	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
184.97	0.6	targetCS+	place	right	n/a	0.888	incorrect
188.28	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
190.96	0.6	targetCS-	place	left	left	0.535	correct
196.26	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.94	0.6	targetCS+	object	left	left	0.439	correct
205.14	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
207.81	0.6	targetCS+	place	left	left	0.502	correct
212.12	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
214.8	0.6	targetCS-	object	left	n/a	0.886	incorrect
218.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.79	0.6	targetCS+	place	right	right	0.522	correct
224.42	8.22	boostShock	n/a	n/a	n/a	n/a	n/a
236.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.51	0.62	targetCS+	object	left	left	0.463	correct
244.72	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
247.4	0.6	targetCS+	place	right	right	0.69	correct
253.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
256.39	0.6	targetCS-	object	left	n/a	0.886	incorrect
259.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.38	0.6	targetCS+	place	right	n/a	0.887	incorrect
266.69	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
269.38	0.6	targetCS+	object	right	n/a	0.886	incorrect
