onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.86	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
8.55	0.6	targetCS+	place	right	right	0.528	correct
13.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.58	0.62	targetCS-	object	left	left	0.46	correct
19.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.49	0.62	targetCS-	object	left	left	0.464	correct
26.71	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
29.39	0.6	targetCS+	object	right	right	0.466	correct
32.91	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
46.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
49.33	0.6	targetCS+	object	right	right	0.509	correct
53.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
56.32	0.6	targetCS-	place	right	right	0.451	correct
61.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
64.2	0.6	targetCS+	object	left	left	0.48	correct
67.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.08	0.6	targetCS+	object	left	left	0.399	correct
73.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
75.96	0.6	targetCS+	place	right	right	0.393	correct
82.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.84	0.6	targetCS+	object	left	left	0.353	correct
90.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.04	0.6	targetCS-	place	left	left	0.503	correct
97.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.07	0.6	targetCS-	place	right	right	0.399	correct
106.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.95	0.6	targetCS+	place	left	left	0.443	correct
112.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.83	0.6	targetCS+	object	right	n/a	0.888	incorrect
119.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
121.84	0.6	targetCS-	place	right	right	0.515	correct
127.16	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
129.84	0.6	targetCS-	place	left	left	0.341	correct
133.36	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
146.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.48	0.6	targetCS+	place	left	left	0.414	correct
153.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
156.35	0.6	targetCS+	place	left	left	0.506	correct
159.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
162.35	0.6	targetCS+	place	right	right	0.481	correct
167.55	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
170.23	0.62	targetCS-	place	left	left	0.464	correct
174.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.13	0.6	targetCS-	object	right	right	0.789	correct
182.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
185.12	0.6	targetCS-	object	right	right	0.503	correct
188.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.44	0.6	targetCS+	place	left	n/a	0.887	incorrect
197.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.44	0.6	targetCS+	object	right	right	0.651	correct
205.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.43	0.6	targetCS+	place	right	right	0.445	correct
211.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.33	0.62	targetCS-	object	right	right	0.479	correct
218.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.24	0.6	targetCS-	object	right	right	0.582	correct
227.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
230.24	0.6	targetCS-	place	left	left	0.612	correct
236.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
239.24	0.6	targetCS-	object	left	left	0.427	correct
242.76	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
253.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.84	0.6	targetCS-	place	right	right	0.573	correct
260.17	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.85	0.6	targetCS-	object	left	left	0.472	correct
268.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.73	0.6	targetCS+	object	left	left	0.463	correct
