onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
6.08	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
8.77	0.6	targetCS+	object	left	left	0.362	correct
14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.68	0.6	targetCS-	place	right	right	0.605	correct
20.03	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
22.71	0.6	targetCS+	place	right	right	0.58	correct
26.35	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.42	0.6	targetCS-	place	left	left	0.459	correct
46.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
49.31	0.6	targetCS-	place	right	right	0.56	correct
53.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.3	0.6	targetCS-	object	left	left	0.506	correct
61.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
64.3	0.6	targetCS+	place	left	left	0.503	correct
67.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.29	0.6	targetCS+	place	left	left	0.605	correct
76.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
79.29	0.6	targetCS+	object	right	right	0.503	correct
83.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.29	0.6	targetCS+	object	left	left	0.456	correct
89.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.17	0.6	targetCS+	object	right	right	0.511	correct
97.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.17	0.6	targetCS+	object	left	n/a	0.887	incorrect
106.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
109.17	0.6	targetCS+	object	right	n/a	0.887	incorrect
113.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
116.16	0.6	targetCS-	object	left	n/a	0.888	incorrect
119.8	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
130.19	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
132.87	0.62	targetCS+	place	left	left	0.472	correct
138.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
140.99	0.6	targetCS+	object	right	right	0.61	correct
147.31	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
149.99	0.6	targetCS-	place	left	left	0.503	correct
155.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
157.99	0.6	targetCS+	object	left	left	0.528	correct
161.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
164	0.6	targetCS-	object	left	left	0.525	correct
168.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
170.99	0.6	targetCS-	object	right	right	0.884	correct
176.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
178.99	0.6	targetCS+	place	right	n/a	0.886	incorrect
183.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
185.99	0.6	targetCS-	place	left	left	0.448	correct
189.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
191.87	0.6	targetCS+	place	left	left	0.636	correct
198.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.87	0.6	targetCS-	place	left	left	0.472	correct
204.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.74	0.6	targetCS-	object	right	right	0.62	correct
213.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.74	0.6	targetCS-	place	right	right	0.459	correct
219.27	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
231.66	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
234.34	0.6	targetCS+	place	right	n/a	0.886	incorrect
238.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
241.34	0.6	targetCS+	place	right	right	0.594	correct
245.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
248.34	0.6	targetCS-	object	right	right	0.503	correct
251.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
254.33	0.6	targetCS-	object	right	right	0.563	correct
260.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
263.33	0.6	targetCS-	object	left	n/a	0.888	incorrect
268.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
271.33	0.6	targetCS-	place	right	right	0.426	correct
