onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
6.44	0.6	targetCS-	object	left	left	0.437	correct
9.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
12.34	0.6	targetCS-	place	left	left	0.3	correct
18.55	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
21.23	0.6	targetCS-	place	left	left	0.303	correct
26.44	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
29.13	0.6	targetCS+	object	right	right	0.35	correct
35.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
38.02	0.6	targetCS+	object	left	left	0.205	correct
41.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
43.91	0.6	targetCS-	object	right	right	0.27	correct
47.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
60.17	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
62.85	0.6	targetCS+	place	left	left	0.189	correct
67.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.74	0.6	targetCS-	place	left	left	0.248	correct
75.96	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
78.64	0.6	targetCS-	object	left	left	0.406	correct
81.83	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
84.51	0.6	targetCS+	object	right	right	0.397	correct
88.75	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
91.43	0.6	targetCS-	place	right	right	0.409	correct
96.64	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
99.32	0.6	targetCS+	place	left	left	0.351	correct
103.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.22	0.6	targetCS+	place	right	right	0.398	correct
109.48	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
112.16	0.6	targetCS+	object	left	left	0.275	correct
118.37	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
121.05	0.6	targetCS+	place	left	left	0.257	correct
126.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.93	0.6	targetCS+	place	right	right	0.267	correct
134.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
136.82	0.6	targetCS+	place	right	right	0.211	correct
140.34	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
154.41	0.6	targetCS+	object	right	right	0.278	correct
157.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
160.28	0.6	targetCS+	place	left	left	0.271	correct
166.51	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
169.19	0.6	targetCS+	object	right	right	0.328	correct
172.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
175.07	0.6	targetCS-	object	right	right	0.312	correct
179.27	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
181.94	0.6	targetCS-	object	right	right	0.287	correct
188.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.82	0.6	targetCS+	object	left	left	0.231	correct
196.01	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
198.69	0.6	targetCS-	object	left	left	0.285	correct
204.88	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
207.56	0.6	targetCS+	object	left	left	0.307	correct
212.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.45	0.6	targetCS-	place	right	right	0.331	correct
219.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
222.35	0.6	targetCS-	place	left	left	0.388	correct
225.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.22	0.6	targetCS-	object	left	left	0.413	correct
232.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
235.11	0.6	targetCS-	object	right	right	0.368	correct
241.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
243.98	0.6	targetCS-	place	right	right	0.268	correct
247.5	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
258.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.27	0.6	targetCS+	place	right	right	0.392	correct
266.46	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.14	0.6	targetCS-	place	right	right	0.296	correct
