onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.77	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
7.45	0.6	targetCS+	object	right	right	0.625	correct
11.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.45	0.6	targetCS-	object	right	right	0.44	correct
20.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.33	0.6	targetCS-	place	left	left	0.401	correct
26.53	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.21	0.6	targetCS+	object	right	right	0.358	correct
35.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
38.13	0.6	targetCS+	place	left	left	0.379	correct
41.65	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
54.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.73	0.6	targetCS-	object	left	right	0.615	incorrect
61.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.72	0.6	targetCS-	object	left	left	0.474	correct
66.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.6	0.6	targetCS-	place	left	left	0.516	correct
74.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.6	0.6	targetCS+	place	right	left	0.733	incorrect
81.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.59	0.6	targetCS+	place	left	left	0.589	correct
87.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.59	0.6	targetCS+	object	right	right	0.557	correct
96.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.59	0.6	targetCS+	object	left	left	0.548	correct
102.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
105.58	0.6	targetCS+	object	left	left	0.42	correct
111.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.47	0.6	targetCS+	place	left	left	0.598	correct
118.78	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
121.46	0.6	targetCS-	place	right	n/a	0.887	incorrect
126.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
129.46	0.6	targetCS-	object	left	left	0.503	correct
133.77	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
136.47	0.6	targetCS-	object	left	left	0.439	correct
140	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
152.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
155.07	0.6	targetCS-	place	left	left	0.556	correct
161.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
164.07	0.6	targetCS-	place	right	right	0.405	correct
167.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.95	0.6	targetCS+	object	left	left	0.8	correct
174.27	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
176.95	0.6	targetCS+	place	left	left	0.43	correct
182.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.83	0.6	targetCS+	place	right	right	0.616	correct
191.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
193.83	0.6	targetCS-	place	right	right	0.608	correct
197.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
199.82	0.6	targetCS-	object	right	right	0.42	correct
204.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.7	0.64	targetCS-	place	left	left	0.476	correct
209.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
212.61	0.6	targetCS+	object	right	right	0.766	correct
218.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
221.61	0.6	targetCS+	object	left	n/a	0.888	incorrect
226.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
229.63	0.6	targetCS+	place	right	n/a	0.885	incorrect
233.27	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
244.66	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
247.34	0.6	targetCS-	object	right	right	0.545	correct
253.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
256.34	0.6	targetCS+	place	right	right	0.388	correct
261.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
264.22	0.6	targetCS-	object	right	right	0.592	correct
267.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.22	0.6	targetCS-	place	right	right	0.417	correct
