onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.77	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
6.47	0.6	targetCS-	place	left	left	0.387	correct
12.68	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
15.37	0.6	targetCS+	place	left	left	0.629	correct
19.01	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
32.08	0.6	targetCS-	object	right	left	0.32	incorrect
37.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
39.96	0.6	targetCS+	object	left	left	0.317	correct
45.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
47.84	0.6	targetCS-	object	right	right	0.318	correct
52.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
54.74	0.6	targetCS-	object	left	left	0.519	correct
58.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.75	0.6	targetCS-	object	left	left	0.366	correct
66.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.63	0.6	targetCS+	object	right	right	0.448	correct
72.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.53	0.6	targetCS-	place	right	right	0.528	correct
79.87	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.56	0.6	targetCS+	place	right	right	0.347	correct
87.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.44	0.6	targetCS-	place	right	right	0.329	correct
96.66	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.34	0.6	targetCS+	object	right	right	0.325	correct
104.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.24	0.6	targetCS+	place	right	right	0.438	correct
113.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
116.12	0.6	targetCS+	object	right	right	0.369	correct
119.64	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
133.72	0.6	targetCS+	place	right	right	0.41	correct
136.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.59	0.6	targetCS+	object	right	right	0.503	correct
143.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
146.59	0.6	targetCS-	object	left	left	0.595	correct
149.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
152.58	0.62	targetCS-	place	left	left	0.482	correct
158.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
161.48	0.6	targetCS+	place	left	left	0.442	correct
166.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.37	0.6	targetCS-	place	right	right	0.364	correct
174.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.25	0.6	targetCS+	object	left	left	0.503	correct
180.57	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.26	0.6	targetCS+	place	right	n/a	0.887	incorrect
187.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.27	0.6	targetCS+	object	left	left	0.525	correct
196.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.27	0.6	targetCS-	object	left	right	0.367	incorrect
203.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.17	0.6	targetCS+	place	left	left	0.318	correct
209.36	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
212.04	0.6	targetCS-	place	left	left	0.478	correct
218.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.94	0.6	targetCS-	object	right	right	0.321	correct
224.47	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
237.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.88	0.6	targetCS-	object	right	right	0.702	correct
244.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.87	0.6	targetCS-	place	right	right	0.708	correct
250.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
252.87	0.6	targetCS-	place	left	left	0.503	correct
259.19	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
261.87	0.6	targetCS+	place	left	left	0.423	correct
267.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.77	0.6	targetCS+	object	left	left	0.323	correct
