onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.2	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.89	0.6	targetCS+	place	right	right	0.499	correct
12.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.92	0.6	targetCS+	object	left	left	0.35	correct
18.45	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.17	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
31.86	0.6	targetCS+	place	left	left	0.322	correct
38.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.77	0.6	targetCS-	object	left	left	0.44	correct
46.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.97	0.6	targetCS-	place	right	right	0.567	correct
55.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
57.99	0.6	targetCS+	place	left	left	0.318	correct
62.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
65.18	0.6	targetCS+	object	left	left	0.319	correct
68.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
71.06	0.6	targetCS-	object	left	left	0.346	correct
74.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
76.94	0.6	targetCS+	object	left	left	0.4	correct
83.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
85.82	0.6	targetCS+	object	right	right	0.207	correct
90.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.7	0.6	targetCS-	place	left	right	0.247	incorrect
97.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.58	0.6	targetCS+	place	right	right	0.438	correct
105.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
108.46	0.6	targetCS+	object	right	right	0.257	correct
111.99	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
122.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
125.06	0.6	targetCS-	object	left	left	0.361	correct
129.26	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
131.94	0.6	targetCS-	place	right	right	0.438	correct
138.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
141.16	0.6	targetCS+	object	right	right	0.41	correct
146.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.04	0.6	targetCS-	object	left	left	0.254	correct
155.25	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
157.94	0.62	targetCS+	place	left	left	0.287	correct
161.48	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
164.18	0.6	targetCS+	object	right	right	0.256	correct
168.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
171.06	0.6	targetCS+	place	right	right	0.327	correct
174.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.94	0.6	targetCS+	place	right	right	0.391	correct
183.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
185.82	0.6	targetCS-	place	left	left	0.297	correct
191.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
194.02	0.6	targetCS-	object	right	left	0.204	incorrect
198.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.9	0.6	targetCS-	object	right	right	0.369	correct
207.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
209.78	0.6	targetCS-	object	right	right	0.304	correct
213.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
216.66	0.6	targetCS-	place	right	right	0.405	correct
220.18	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
232.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
235.26	0.6	targetCS-	place	left	left	0.256	correct
238.45	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
241.14	0.6	targetCS-	object	right	right	0.369	correct
246.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
249.02	0.6	targetCS+	object	left	left	0.364	correct
255.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
257.9	0.6	targetCS+	place	left	left	0.308	correct
262.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
264.78	0.6	targetCS-	place	left	left	0.483	correct
267.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
270.66	0.6	targetCS-	place	right	right	0.346	correct
