onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.42	0.6	targetCS-	place	left	left	0.641	correct
9.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.42	0.6	targetCS-	object	right	right	0.481	correct
15.94	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
28.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
31.02	0.6	targetCS+	place	left	left	0.431	correct
37.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.9	0.6	targetCS+	object	left	left	0.616	correct
46.22	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
48.9	0.6	targetCS-	place	right	right	0.563	correct
53.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.9	0.6	targetCS+	place	left	left	0.452	correct
61.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.78	0.6	targetCS-	place	left	left	0.453	correct
66.97	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.66	0.6	targetCS+	object	left	left	0.425	correct
75.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.54	0.6	targetCS-	object	left	left	0.417	correct
83.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.42	0.6	targetCS-	object	left	left	0.555	correct
90.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.42	0.62	targetCS-	object	left	left	0.597	correct
96.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.41	0.6	targetCS+	place	right	right	0.475	correct
103.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.29	0.6	targetCS-	place	left	left	0.503	correct
112.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.29	0.6	targetCS+	object	right	right	0.438	correct
118.81	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
133.89	0.6	targetCS-	object	right	right	0.48	correct
137.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.77	0.62	targetCS+	object	left	left	0.487	correct
145.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
148.67	0.6	targetCS+	object	right	right	0.437	correct
151.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.55	0.6	targetCS-	object	right	right	0.559	correct
158.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.54	0.6	targetCS+	place	left	left	0.627	correct
166.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.54	0.6	targetCS-	place	left	left	0.503	correct
173.85	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
176.54	0.6	targetCS-	object	right	right	0.483	correct
179.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
182.41	0.6	targetCS-	object	left	left	0.577	correct
187.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
190.41	0.6	targetCS+	object	right	right	0.503	correct
196.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
199.41	0.6	targetCS+	place	left	left	0.608	correct
203.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.41	0.62	targetCS+	place	right	right	0.484	correct
211.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.31	0.6	targetCS-	place	right	right	0.417	correct
220.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
223.19	0.6	targetCS+	place	right	right	0.503	correct
226.83	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
237.22	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
239.9	0.6	targetCS+	place	right	right	0.607	correct
245.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
247.9	0.6	targetCS+	object	left	left	0.569	correct
251.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
253.89	0.6	targetCS-	place	right	right	0.414	correct
258.09	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
260.77	0.6	targetCS+	object	right	right	0.513	correct
267.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.77	0.6	targetCS-	place	right	right	0.48	correct
