onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
6.41	0.6	targetCS-	place	left	left	0.578	correct
12.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.41	0.62	targetCS+	place	left	left	0.413	correct
18.95	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.34	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
32.04	0.6	targetCS-	object	right	right	0.512	correct
37.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.04	0.6	targetCS+	object	left	n/a	0.886	incorrect
45.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.04	0.6	targetCS-	object	right	right	0.534	correct
52.35	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
55.03	0.6	targetCS-	object	left	left	0.461	correct
58.23	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.91	0.6	targetCS-	object	left	left	0.392	correct
67.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.8	0.6	targetCS+	object	right	right	0.611	correct
73.11	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
75.79	0.6	targetCS-	place	right	right	0.637	correct
80.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
82.79	0.6	targetCS+	place	right	right	0.002	correct
87.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.67	0.6	targetCS-	place	right	right	0.004	correct
96.87	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.55	0.6	targetCS+	object	right	right	0.398	correct
104.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.43	0.6	targetCS+	place	right	right	0.372	correct
113.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
116.31	0.6	targetCS+	object	right	right	0.304	correct
119.84	8.22	boostShock	n/a	n/a	n/a	n/a	n/a
131.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
133.93	0.6	targetCS+	place	right	right	0.433	correct
137.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.81	0.6	targetCS+	object	right	right	0.639	correct
144.12	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
146.8	0.62	targetCS-	object	left	right	0.002	incorrect
150.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
152.7	0.6	targetCS-	place	left	n/a	0.887	incorrect
159.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
161.7	0.6	targetCS+	place	left	right	0.002	incorrect
166.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.58	0.6	targetCS-	place	right	right	0.003	correct
174.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.46	0.6	targetCS+	object	left	left	0.61	correct
180.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.45	0.6	targetCS+	place	right	n/a	0.888	incorrect
187.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.45	0.6	targetCS+	object	left	right	0.002	incorrect
196.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.33	0.6	targetCS-	object	left	left	0.377	correct
203.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.21	0.6	targetCS+	place	left	left	0.766	correct
209.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
212.21	0.6	targetCS-	place	left	n/a	0.888	incorrect
218.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.21	0.6	targetCS-	object	right	right	0.528	correct
224.85	8.22	boostShock	n/a	n/a	n/a	n/a	n/a
237.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.94	0.62	targetCS-	object	right	right	0.002	correct
244.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.84	0.6	targetCS-	place	right	right	0.329	correct
250.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
252.71	0.6	targetCS-	place	left	left	0.503	correct
259.03	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
261.71	0.6	targetCS+	place	left	left	0.315	correct
266.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.6	0.6	targetCS+	object	left	left	0.46	correct
