onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.2	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
5.89	0.63	targetCS-	object	left	left	0.2	correct
12.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.81	0.6	targetCS-	object	right	right	0.272	correct
18.33	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
30.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
33.41	0.6	targetCS+	place	left	left	0.183	correct
37.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
40.28	0.6	targetCS+	object	left	right	0.192	incorrect
45.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
48.15	0.6	targetCS-	object	right	right	0.226	correct
51.34	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
54.02	0.6	targetCS+	place	right	right	0.216	correct
58.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
60.89	0.6	targetCS-	place	right	right	0.255	correct
67.08	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
69.76	0.6	targetCS+	object	left	left	0.199	correct
75.97	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
78.65	0.6	targetCS+	place	left	left	0.163	correct
83.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.52	0.6	targetCS+	place	right	right	0.164	correct
90.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.39	0.6	targetCS+	object	right	right	0.158	correct
96.58	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.26	0.6	targetCS-	object	right	right	0.373	correct
105.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
108.13	0.6	targetCS+	place	left	left	0.207	correct
111.65	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
124.04	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
126.72	0.6	targetCS+	object	right	right	0.19	correct
129.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
132.59	0.6	targetCS+	object	left	left	0.187	correct
136.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.46	0.6	targetCS+	object	left	left	0.198	correct
144.65	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
147.33	0.6	targetCS-	object	left	left	0.186	correct
151.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.2	0.6	targetCS+	place	right	right	0.2	correct
160.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.07	0.6	targetCS+	place	left	left	0.24	correct
166.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.94	0.6	targetCS-	object	right	right	0.257	correct
172.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
174.81	0.6	targetCS-	object	left	left	0.225	correct
179.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
182.02	0.6	targetCS-	place	left	left	0.228	correct
188.21	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
190.91	0.6	targetCS+	place	right	right	0.215	correct
196.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.78	0.6	targetCS-	place	left	left	0.356	correct
201.97	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.65	0.6	targetCS+	object	right	right	0.171	correct
209.84	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
212.52	0.6	targetCS-	place	right	right	0.35	correct
216.04	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
227.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
230.11	0.6	targetCS-	place	left	left	0.214	correct
236.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
238.98	0.6	targetCS-	place	right	right	0.204	correct
242.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.87	0.6	targetCS+	object	right	right	0.188	correct
251.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
253.74	0.6	targetCS-	object	left	left	0.211	correct
258.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.61	0.6	targetCS-	place	right	right	0.244	correct
265.8	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
268.48	0.6	targetCS-	place	left	left	0.289	correct
