onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	object	right	right	0.296	correct
12.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.28	0.6	targetCS-	place	right	right	0.286	correct
20.47	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
23.15	0.6	targetCS-	place	right	right	0.256	correct
26.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.02	0.6	targetCS-	object	left	left	0.186	correct
35.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
37.89	0.6	targetCS+	object	right	right	0.154	correct
42.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
44.76	0.6	targetCS-	place	left	left	0.238	correct
48.28	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
61.35	0.6	targetCS-	place	left	left	0.251	correct
66.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.22	0.6	targetCS-	place	left	left	0.221	correct
75.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.1	0.6	targetCS+	place	left	left	0.238	correct
83.29	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
85.97	0.6	targetCS-	object	right	right	0.165	correct
90.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.84	0.6	targetCS-	object	left	left	0.191	correct
96.03	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
98.71	0.6	targetCS+	place	left	left	0.16	correct
104.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.58	0.6	targetCS-	place	left	left	0.225	correct
113.1	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
115.78	0.6	targetCS+	object	left	left	0.194	correct
118.97	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.65	0.6	targetCS-	object	right	right	0.295	correct
125.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.52	0.6	targetCS+	object	left	left	0.207	correct
134.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
137.39	0.6	targetCS-	object	left	left	0.239	correct
141.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
144.28	0.6	targetCS+	object	right	right	0.194	correct
149.51	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
152.18	0.6	targetCS+	object	left	left	0.19	correct
155.7	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.1	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.78	0.6	targetCS-	place	right	right	0.27	correct
174.97	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
177.65	0.6	targetCS+	object	left	left	0.222	correct
181.84	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
184.52	0.6	targetCS+	place	left	left	0.25	correct
187.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.39	0.6	targetCS+	place	left	left	0.227	correct
195.58	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.26	0.6	targetCS-	object	left	left	0.258	correct
204.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.48	0.6	targetCS+	place	right	right	0.271	correct
211.67	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
214.35	0.6	targetCS+	place	right	right	0.196	correct
217.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.22	0.6	targetCS-	object	right	right	0.2	correct
225.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.09	0.6	targetCS-	place	right	right	0.243	correct
234.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
237.3	0.6	targetCS+	object	right	right	0.213	correct
242.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
245.17	0.6	targetCS+	place	right	right	0.21	correct
248.68	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
259.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.76	0.6	targetCS+	object	right	right	0.262	correct
266.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.96	0.6	targetCS+	place	right	right	0.192	correct
