onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
6.11	0.6	targetCS+	place	right	right	0.398	correct
11.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
13.98	0.6	targetCS+	place	right	right	0.317	correct
20.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.85	0.6	targetCS-	object	right	right	0.286	correct
27.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.72	0.6	targetCS+	place	left	left	0.398	correct
33.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
36.59	0.6	targetCS-	place	right	right	0.258	correct
42.78	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
45.46	0.6	targetCS-	place	right	right	0.335	correct
48.98	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
59.37	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
62.05	0.6	targetCS-	place	left	left	0.433	correct
67.24	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.92	0.6	targetCS-	object	left	left	0.424	correct
75.12	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
77.79	0.6	targetCS+	object	right	right	0.355	correct
80.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
83.66	0.6	targetCS-	place	left	left	0.337	correct
89.86	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
92.54	0.6	targetCS-	object	right	right	0.34	correct
96.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.41	0.6	targetCS-	object	left	left	0.316	correct
104.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
107.28	0.6	targetCS-	object	left	left	0.317	correct
110.47	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
113.15	0.6	targetCS+	place	right	right	0.305	correct
119.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.02	0.6	targetCS+	object	left	left	0.253	correct
126.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
128.89	0.6	targetCS-	object	right	right	0.308	correct
132.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
134.76	0.6	targetCS-	place	left	left	0.287	correct
138.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
141.63	0.6	targetCS+	object	right	right	0.336	correct
145.15	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
158.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
161.22	0.6	targetCS-	place	right	right	0.368	correct
166.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.09	0.6	targetCS-	object	left	left	0.341	correct
174.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
177.28	0.6	targetCS-	place	left	left	0.353	correct
180.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.15	0.6	targetCS+	place	left	left	0.445	correct
189.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
192.02	0.6	targetCS+	object	right	right	0.398	correct
196.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.89	0.6	targetCS+	object	left	left	0.298	correct
205.08	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
207.76	0.6	targetCS+	object	right	right	0.34	correct
211.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.63	0.6	targetCS-	object	right	right	0.543	correct
219.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
222.62	0.6	targetCS+	place	left	left	0.331	correct
225.81	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
228.49	0.6	targetCS+	place	left	left	0.403	correct
232.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
235.36	0.6	targetCS+	object	left	left	0.283	correct
238.88	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
251.28	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
253.97	0.6	targetCS+	place	right	right	0.316	correct
260.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.84	0.6	targetCS-	place	right	right	0.35	correct
266.03	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
268.71	0.6	targetCS+	object	left	left	0.433	correct
