onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.42	0.6	targetCS-	place	right	right	0.396	correct
13.61	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
16.29	0.6	targetCS+	place	right	right	0.355	correct
20.87	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
23.54	0.6	targetCS-	object	left	left	0.336	correct
26.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.41	0.6	targetCS+	place	left	left	0.405	correct
34.61	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
37.29	0.6	targetCS+	object	right	right	0.321	correct
43.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
46.16	0.6	targetCS-	place	right	right	0.431	correct
49.68	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
60.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
62.75	0.6	targetCS+	place	right	right	0.327	correct
66.94	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.62	0.6	targetCS-	place	left	left	0.31	correct
73.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
76.49	0.6	targetCS+	place	left	left	0.542	correct
79.8	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.48	0.6	targetCS+	object	right	right	0.38	correct
88.67	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
91.35	0.6	targetCS+	object	left	left	0.415	correct
96.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.22	0.6	targetCS+	object	left	left	0.348	correct
105.41	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
108.09	0.6	targetCS-	object	right	right	0.297	correct
112.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
114.96	0.6	targetCS+	object	right	right	0.423	correct
120.15	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.83	0.6	targetCS-	object	right	right	0.423	correct
126.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.7	0.6	targetCS+	object	left	left	0.352	correct
132.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
135.57	0.6	targetCS-	object	right	right	0.312	correct
139.09	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
149.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
152.16	0.6	targetCS+	place	left	left	0.444	correct
157.35	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
160.03	0.6	targetCS+	object	left	left	0.364	correct
166.23	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
168.9	0.6	targetCS+	object	right	right	0.386	correct
174.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.77	0.6	targetCS-	place	right	right	0.421	correct
179.96	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
182.64	0.6	targetCS-	place	right	right	0.333	correct
188.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.52	0.6	targetCS-	object	left	left	0.379	correct
195.71	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
198.4	0.6	targetCS+	place	right	right	0.367	correct
204.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
207.27	0.6	targetCS-	place	left	left	0.389	correct
212.47	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
215.14	0.6	targetCS-	place	left	left	0.422	correct
219.34	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
222.03	0.6	targetCS+	place	right	right	0.26	correct
225.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
228.29	0.6	targetCS-	object	left	left	0.435	correct
233.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.16	0.6	targetCS-	place	left	left	0.398	correct
240.35	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
243.03	0.6	targetCS+	place	left	left	0.42	correct
246.54	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
259.62	0.6	targetCS-	object	right	right	0.421	correct
265.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.49	0.6	targetCS-	object	left	left	0.4	correct
