onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.86	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
5.56	0.6	targetCS-	object	left	left	0.549	correct
11.9	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
14.58	0.6	targetCS-	object	right	right	0.39	correct
18.1	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
30.49	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
33.17	0.6	targetCS+	place	left	left	0.424	correct
37.36	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
40.06	0.6	targetCS+	object	left	left	0.371	correct
45.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
47.93	0.6	targetCS-	object	right	right	0.434	correct
51.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
53.8	0.6	targetCS+	place	right	right	0.371	correct
57.99	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
60.67	0.6	targetCS-	place	right	right	0.35	correct
66.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.54	0.6	targetCS+	object	left	left	0.4	correct
75.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
78.41	0.6	targetCS+	place	left	left	0.328	correct
83.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
86.28	0.6	targetCS+	place	right	right	0.318	correct
90.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.15	0.6	targetCS+	object	right	right	0.261	correct
96.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.02	0.6	targetCS-	object	right	right	0.392	correct
105.21	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
107.89	0.6	targetCS+	place	left	left	0.335	correct
111.41	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
123.81	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
126.5	0.6	targetCS+	object	right	right	0.354	correct
129.69	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
132.37	0.6	targetCS+	object	left	left	0.283	correct
136.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.24	0.6	targetCS+	object	left	left	0.336	correct
144.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
147.11	0.6	targetCS-	object	left	left	0.301	correct
151.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
153.98	0.6	targetCS+	place	right	right	0.324	correct
160.18	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
162.85	0.6	targetCS+	place	left	left	0.324	correct
166.05	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.72	0.6	targetCS-	object	right	right	0.41	correct
171.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
174.59	0.6	targetCS-	object	left	left	0.417	correct
178.79	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
181.48	0.6	targetCS-	place	left	left	0.305	correct
187.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.35	0.6	targetCS+	place	right	right	0.345	correct
195.54	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
198.22	0.6	targetCS-	place	left	left	0.337	correct
201.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.09	0.6	targetCS+	object	right	right	0.394	correct
209.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.96	0.6	targetCS-	place	right	right	0.4	correct
215.48	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
226.88	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
229.56	0.6	targetCS-	place	left	left	0.466	correct
235.75	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
238.43	0.6	targetCS-	place	right	right	0.391	correct
241.95	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
244.63	0.6	targetCS+	object	right	right	0.343	correct
250.82	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
253.5	0.6	targetCS-	object	left	left	0.411	correct
258.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.37	0.6	targetCS-	place	right	right	0.343	correct
265.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.24	0.6	targetCS-	place	left	left	0.284	correct
