onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
7.45	0.6	targetCS-	object	left	left	0.525	correct
10.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
13.47	0.6	targetCS-	object	right	right	0.371	correct
17.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
20.35	0.6	targetCS-	object	right	right	0.219	correct
26.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.26	0.6	targetCS+	object	right	right	0.364	correct
32.78	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
44.18	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
46.86	0.6	targetCS+	place	right	right	0.224	correct
52.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
54.74	0.6	targetCS-	object	right	right	0.466	correct
60.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.64	0.6	targetCS+	place	right	right	0.002	correct
66.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.54	0.6	targetCS-	place	left	left	0.703	correct
72.85	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.53	0.6	targetCS-	place	right	right	0.24	correct
79.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
82.41	0.6	targetCS+	object	right	right	0.343	correct
88.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.61	0.6	targetCS+	place	left	left	0.405	correct
96.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.49	0.6	targetCS-	place	left	left	0.518	correct
104.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.49	0.6	targetCS-	place	left	left	0.354	correct
110.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.37	0.6	targetCS+	object	left	left	0.439	correct
117.6	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.28	0.6	targetCS-	object	left	left	0.473	correct
123.8	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
137.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.9	0.6	targetCS+	place	left	left	0.436	correct
143.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
145.78	0.6	targetCS+	place	left	left	0.318	correct
150.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
153.67	0.6	targetCS+	place	right	right	0.212	correct
157.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
160.57	0.6	targetCS+	object	left	left	0.377	correct
166.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.47	0.6	targetCS-	object	left	left	0.538	correct
172.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.46	0.6	targetCS+	object	right	right	0.623	correct
179.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
182.46	0.62	targetCS+	place	left	left	0.465	correct
187.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.36	0.6	targetCS+	object	left	left	0.424	correct
196.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.27	0.6	targetCS+	place	right	right	0.29	correct
205.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
208.16	0.6	targetCS-	place	right	right	0.503	correct
213.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
216.15	0.6	targetCS-	place	left	left	0.424	correct
220.35	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
223.03	0.6	targetCS-	place	right	right	0.32	correct
226.56	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
236.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.63	0.6	targetCS+	object	left	left	0.574	correct
245.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
248.63	0.6	targetCS-	object	left	left	0.594	correct
251.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
254.64	0.6	targetCS-	place	right	right	0.581	correct
258.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.67	0.6	targetCS-	object	right	right	0.363	correct
266.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.57	0.6	targetCS+	object	right	right	0.322	correct
