onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.78	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.46	0.6	targetCS-	object	left	left	0.389	correct
9.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
12.37	0.6	targetCS+	place	right	right	0.302	correct
17.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
20.27	0.6	targetCS-	place	left	left	0.349	correct
26.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.15	0.6	targetCS+	object	left	left	0.342	correct
33.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
36.06	0.6	targetCS-	object	right	right	0.268	correct
39.59	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
52.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.66	0.6	targetCS-	place	right	right	0.395	correct
60.88	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
63.56	0.6	targetCS-	place	left	left	0.306	correct
66.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.46	0.6	targetCS-	object	left	left	0.334	correct
75.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
78.37	0.6	targetCS+	object	right	right	0.358	correct
81.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.25	0.6	targetCS+	object	left	left	0.348	correct
89.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.13	0.6	targetCS+	object	right	right	0.481	correct
96.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.01	0.6	targetCS-	object	right	right	0.589	correct
102.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
105.02	0.6	targetCS-	place	left	left	0.395	correct
109.24	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
111.92	0.6	targetCS+	place	right	right	0.456	correct
118.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.82	0.6	targetCS-	place	right	right	0.432	correct
126.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.7	0.6	targetCS-	object	right	right	0.27	correct
133.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
136.58	0.6	targetCS-	place	right	right	0.315	correct
140.1	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.2	0.6	targetCS+	place	left	left	0.516	correct
160.53	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
163.21	0.6	targetCS+	place	left	left	0.519	correct
166.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.21	0.6	targetCS-	object	left	left	0.643	correct
172.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
175.22	0.6	targetCS-	place	right	right	0.326	correct
181.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.1	0.6	targetCS-	place	left	left	0.407	correct
189.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192	0.6	targetCS+	place	right	right	0.389	correct
196.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.89	0.6	targetCS-	object	left	left	0.306	correct
202.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
204.79	0.6	targetCS-	object	right	right	0.247	correct
209.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.7	0.6	targetCS+	place	left	left	0.506	correct
217.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
219.7	0.6	targetCS+	object	left	left	0.351	correct
225.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
228.6	0.6	targetCS+	object	left	left	0.397	correct
231.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.49	0.62	targetCS+	place	left	left	0.451	correct
238.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
241.39	0.6	targetCS+	place	right	right	0.358	correct
244.91	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
257.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
259.99	0.6	targetCS+	object	right	right	0.398	correct
266.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.89	0.6	targetCS+	object	right	right	0.26	correct
