onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.86	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
8.56	0.6	targetCS+	place	right	right	0.729	correct
13.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.59	0.6	targetCS-	object	left	left	0.727	correct
20.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.9	0.6	targetCS-	object	left	left	0.577	correct
27.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.9	0.6	targetCS+	object	right	right	0.349	correct
33.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
47.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
49.83	0.6	targetCS+	object	right	right	0.503	correct
54.15	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
56.83	0.6	targetCS-	place	right	right	0.43	correct
62.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
64.74	0.6	targetCS+	object	left	left	0.506	correct
68.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.74	0.6	targetCS+	object	left	left	0.36	correct
74.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
76.95	0.6	targetCS+	place	right	right	0.359	correct
83.15	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
85.83	0.6	targetCS+	object	left	left	0.319	correct
91.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
94.05	0.6	targetCS-	place	left	left	0.463	correct
98.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.93	0.6	targetCS-	place	right	right	0.396	correct
107.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
109.81	0.6	targetCS+	place	left	left	0.323	correct
113	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
115.69	0.6	targetCS+	object	right	right	0.256	correct
119.88	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
122.57	0.6	targetCS-	place	right	right	0.45	correct
127.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
130.45	0.6	targetCS-	place	left	left	0.428	correct
133.97	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
147.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
150.07	0.6	targetCS+	place	left	left	0.429	correct
154.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
156.95	0.6	targetCS+	place	left	left	0.442	correct
160.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
162.82	0.62	targetCS+	place	right	right	0.464	correct
168.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
170.72	0.6	targetCS-	place	left	left	0.596	correct
175.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.72	0.6	targetCS-	object	right	right	0.551	correct
183.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
185.72	0.6	targetCS-	object	right	right	0.397	correct
188.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.59	0.6	targetCS+	place	left	left	0.348	correct
197.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.48	0.6	targetCS+	object	right	right	0.272	correct
205.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.36	0.6	targetCS+	place	right	right	0.416	correct
211.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.23	0.6	targetCS-	object	right	right	0.426	correct
218.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.11	0.6	targetCS-	object	right	right	0.405	correct
227.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
230	0.6	targetCS-	place	left	left	0.478	correct
236.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
239.1	0.6	targetCS-	object	left	left	0.415	correct
242.62	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
253.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.69	0.6	targetCS-	place	right	right	0.436	correct
259.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.57	0.6	targetCS-	object	left	left	0.699	correct
267.89	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
270.57	0.6	targetCS+	object	left	left	0.387	correct
