onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
6.08	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
8.78	0.6	targetCS+	object	left	left	0.346	correct
13.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.66	0.6	targetCS-	place	right	right	0.428	correct
20.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.87	0.6	targetCS+	place	right	right	0.364	correct
26.39	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
38.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.8	0.6	targetCS-	place	left	left	0.313	correct
47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
49.69	0.6	targetCS-	place	right	right	0.333	correct
53.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.57	0.6	targetCS-	object	left	left	0.464	correct
61.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
64.45	0.6	targetCS+	place	left	left	0.326	correct
67.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.32	0.6	targetCS+	place	left	left	0.358	correct
76.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
79.21	0.6	targetCS+	object	right	right	0.341	correct
83.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.09	0.6	targetCS+	object	left	left	0.266	correct
89.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.96	0.6	targetCS+	object	right	right	0.327	correct
97.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.85	0.6	targetCS+	object	left	left	0.299	correct
106.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.75	0.6	targetCS+	object	right	right	0.363	correct
112.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
115.62	0.6	targetCS-	object	left	left	0.46	correct
119.15	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
129.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
132.22	0.6	targetCS+	place	left	left	0.269	correct
137.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
140.1	0.6	targetCS+	object	right	right	0.301	correct
146.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
148.99	0.6	targetCS-	place	left	left	0.524	correct
154.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
156.98	0.6	targetCS+	object	left	left	0.425	correct
160.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.88	0.6	targetCS-	object	left	left	0.303	correct
167.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.76	0.6	targetCS-	object	right	right	0.295	correct
174.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.64	0.6	targetCS+	place	right	right	0.367	correct
181.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.52	0.6	targetCS-	place	left	left	0.355	correct
187.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.39	0.6	targetCS+	place	left	left	0.696	correct
196.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.39	0.6	targetCS-	place	left	left	0.626	correct
202.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.39	0.6	targetCS-	object	right	right	0.235	correct
211.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.27	0.6	targetCS-	place	right	right	0.369	correct
217.8	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
230.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
232.87	0.6	targetCS+	place	right	right	0.3	correct
237.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.75	0.6	targetCS+	place	right	right	0.335	correct
243.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
246.63	0.6	targetCS-	object	right	right	0.503	correct
249.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
252.63	0.6	targetCS-	object	right	right	0.261	correct
258.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.51	0.6	targetCS-	object	left	left	0.556	correct
266.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.51	0.6	targetCS-	place	right	right	0.339	correct
