onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.74	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
7.42	0.6	targetCS+	object	right	right	0.446	correct
11.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.3	0.6	targetCS-	object	right	right	0.321	correct
20.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.18	0.6	targetCS-	place	left	left	0.401	correct
26.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.06	0.6	targetCS+	object	right	right	0.351	correct
35.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
37.94	0.62	targetCS+	place	left	left	0.376	correct
41.48	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
53.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.56	0.6	targetCS-	object	left	right	0.002	incorrect
60.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.44	0.6	targetCS-	object	left	right	0.003	incorrect
66.63	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.31	0.6	targetCS-	place	left	right	0.003	incorrect
74.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.2	0.6	targetCS+	place	right	right	0.004	correct
81.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.07	0.6	targetCS+	place	left	right	0.002	incorrect
87.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
89.95	0.6	targetCS+	object	right	right	0.003	correct
96.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.84	0.6	targetCS+	object	left	left	0.318	correct
102.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
104.71	0.6	targetCS+	object	left	left	0.338	correct
110.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.6	0.6	targetCS+	place	left	left	0.389	correct
117.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
120.47	0.6	targetCS-	place	right	right	0.553	correct
125.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.47	0.6	targetCS-	object	left	left	0.346	correct
132.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
135.35	0.6	targetCS-	object	left	left	0.364	correct
138.87	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
153.95	0.6	targetCS-	place	left	left	0.503	correct
160.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.95	0.6	targetCS-	place	right	right	0.366	correct
166.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.83	0.6	targetCS+	object	left	left	0.457	correct
173.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.71	0.6	targetCS+	place	left	left	0.503	correct
181.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.71	0.6	targetCS+	place	right	right	0.312	correct
189.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.59	0.6	targetCS-	place	right	n/a	0.888	incorrect
195.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.59	0.6	targetCS-	object	right	right	0.783	correct
202.9	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
205.58	0.6	targetCS-	place	left	left	0.47	correct
208.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
211.46	0.6	targetCS+	object	right	n/a	0.886	incorrect
217.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.46	0.6	targetCS+	object	left	left	0.51	correct
225.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
228.46	0.6	targetCS+	place	right	right	0.506	correct
232.1	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
243.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.17	0.6	targetCS-	object	right	right	0.532	correct
252.49	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.17	0.6	targetCS+	place	right	right	0.503	correct
260.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
263.17	0.62	targetCS-	object	right	right	0.472	correct
266.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.06	0.6	targetCS-	place	right	right	0.45	correct
