onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.41	0.6	targetCS+	object	right	right	0.302	correct
11.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.29	0.6	targetCS+	object	right	right	0.378	correct
17.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
20.17	0.6	targetCS-	object	right	right	0.349	correct
26.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.05	0.62	targetCS-	place	right	right	0.455	correct
32.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
34.94	0.6	targetCS-	object	left	left	0.331	correct
40.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
42.83	0.6	targetCS-	place	left	left	0.276	correct
46.35	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.74	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
60.42	0.6	targetCS+	place	right	right	0.002	correct
66.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.31	0.6	targetCS-	place	left	left	0.503	correct
74.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.31	0.6	targetCS+	place	left	left	0.591	correct
80.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
83.3	0.6	targetCS-	object	left	left	0.3	correct
89.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.18	0.6	targetCS-	place	left	left	0.446	correct
96.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.06	0.6	targetCS+	object	left	left	0.347	correct
102.26	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
104.94	0.6	targetCS+	object	left	left	0.386	correct
111.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.82	0.6	targetCS-	object	right	right	0.305	correct
118.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.7	0.6	targetCS+	object	left	left	0.434	correct
125.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.58	0.6	targetCS-	object	right	right	0.625	correct
131.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
134.58	0.6	targetCS+	place	right	right	0.506	correct
138.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
141.57	0.6	targetCS+	object	left	left	0.373	correct
146.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
149.45	0.6	targetCS+	place	left	left	0.461	correct
152.98	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.06	0.6	targetCS-	place	right	right	0.253	correct
174.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.94	0.6	targetCS+	place	left	left	0.301	correct
180.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
182.82	0.6	targetCS+	object	right	right	0.335	correct
189.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.7	0.6	targetCS+	place	right	right	0.336	correct
195.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.58	0.6	targetCS-	place	right	right	0.476	correct
202.78	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
205.46	0.6	targetCS-	object	left	left	0.366	correct
208.65	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.33	0.6	targetCS-	object	right	right	0.324	correct
217.53	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.22	0.6	targetCS-	place	left	left	0.365	correct
225.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.1	0.6	targetCS-	object	left	left	0.406	correct
234.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.98	0.62	targetCS-	place	right	right	0.451	correct
240.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
242.88	0.6	targetCS+	object	right	right	0.389	correct
246.4	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
257.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
260.47	0.6	targetCS+	place	right	right	0.398	correct
265.67	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
268.36	0.6	targetCS+	place	left	left	0.361	correct
