onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.74	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
5.44	0.6	targetCS+	object	right	right	0.525	correct
11.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.47	0.6	targetCS+	object	left	left	0.45	correct
19.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.37	0.6	targetCS-	place	left	left	0.519	correct
26.03	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.44	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
40.12	0.6	targetCS-	place	right	right	0.452	correct
44.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
47	0.6	targetCS-	place	right	right	0.379	correct
50.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
52.91	0.6	targetCS+	place	left	left	0.427	correct
58.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
60.79	0.6	targetCS+	place	right	right	0.361	correct
66.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.67	0.6	targetCS-	object	right	right	0.472	correct
75.87	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.55	0.6	targetCS+	object	left	left	0.397	correct
82.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
85.43	0.6	targetCS-	place	right	right	0.454	correct
90.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.32	0.6	targetCS-	object	left	left	0.471	correct
96.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.21	0.6	targetCS+	place	right	right	0.456	correct
104.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.09	0.6	targetCS+	place	right	right	0.526	correct
110.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
113.08	0.6	targetCS-	place	left	left	0.537	correct
116.72	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
128.12	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
130.8	0.62	targetCS+	place	left	left	0.468	correct
137.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.7	0.6	targetCS-	place	left	left	0.503	correct
146.02	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
148.7	0.6	targetCS-	place	right	right	0.45	correct
151.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.58	0.6	targetCS+	object	right	right	0.455	correct
158.78	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
161.46	0.6	targetCS+	object	left	left	0.35	correct
166.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.34	0.6	targetCS-	object	right	right	0.363	correct
174.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.22	0.6	targetCS+	object	right	right	0.424	correct
181.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.1	0.6	targetCS+	object	right	right	0.458	correct
187.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
189.98	0.6	targetCS+	place	right	right	0.428	correct
196.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.86	0.6	targetCS-	place	left	left	0.639	correct
204.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
206.86	0.62	targetCS-	object	right	right	0.486	correct
213.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
216.07	0.6	targetCS-	object	left	left	0.466	correct
219.6	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
230.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
233.67	0.6	targetCS+	object	left	left	0.477	correct
236.87	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.55	0.6	targetCS-	object	left	left	0.436	correct
244.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
247.45	0.6	targetCS-	object	right	right	0.531	correct
251.76	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
254.44	0.6	targetCS+	place	left	left	0.481	correct
260.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
263.33	0.6	targetCS+	place	left	left	0.406	correct
266.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.2	0.6	targetCS-	object	left	left	0.419	correct
