onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
5.07	0.6	targetCS+	place	right	right	0.405	correct
9.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
11.94	0.6	targetCS-	place	left	left	0.167	correct
17.13	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
19.81	0.6	targetCS+	object	left	left	0.308	correct
23.33	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
36.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
39.41	0.6	targetCS-	object	right	right	0.165	correct
42.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
45.28	0.6	targetCS-	place	right	right	0.184	correct
49.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
52.15	0.6	targetCS+	object	right	right	0.199	correct
58.34	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
61.02	0.6	targetCS+	place	left	left	0.281	correct
66.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
68.89	0.6	targetCS-	object	right	right	0.153	correct
73.08	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
75.76	0.6	targetCS-	place	left	left	0.286	correct
78.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
81.63	0.6	targetCS-	place	right	right	0.253	correct
87.82	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
90.5	0.6	targetCS+	object	right	right	0.288	correct
95.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.37	0.6	targetCS-	object	right	right	0.29	correct
103.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.24	0.6	targetCS+	place	left	left	0.253	correct
110.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
113.11	0.6	targetCS+	object	left	left	0.317	correct
119.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
121.98	0.6	targetCS-	place	right	right	0.256	correct
125.17	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
127.85	0.6	targetCS+	place	left	left	0.281	correct
131.37	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
142.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
145.44	0.6	targetCS+	place	right	right	0.167	correct
150.64	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
153.32	0.6	targetCS-	object	right	right	0.237	correct
159.51	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
162.2	0.6	targetCS-	place	left	left	0.244	correct
165.39	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.07	0.6	targetCS+	place	left	left	0.283	correct
173.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
175.94	0.6	targetCS-	place	left	left	0.199	correct
180.14	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
182.81	0.6	targetCS+	object	left	left	0.288	correct
189.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.69	0.6	targetCS-	object	left	left	0.309	correct
194.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
197.56	0.6	targetCS+	object	left	left	0.277	correct
203.75	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
206.43	0.6	targetCS-	object	left	left	0.304	correct
211.62	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
214.3	0.6	targetCS-	place	right	right	0.331	correct
218.49	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.17	0.6	targetCS+	place	right	right	0.375	correct
224.69	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
235.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
237.76	0.6	targetCS+	place	right	right	0.308	correct
243.95	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
246.63	0.6	targetCS-	object	left	left	0.223	correct
250.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
253.5	0.6	targetCS+	object	right	right	0.197	correct
256.69	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
259.39	0.6	targetCS+	object	right	right	0.182	correct
264.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.26	0.6	targetCS-	object	left	left	0.377	correct
