onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.25	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
5.95	0.62	targetCS-	object	left	left	0.252	correct
11.19	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
13.87	0.6	targetCS-	place	left	left	0.199	correct
20.06	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
22.76	0.6	targetCS-	place	left	left	0.272	correct
26.28	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.67	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
40.35	0.6	targetCS-	object	left	left	0.296	correct
43.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
46.22	0.6	targetCS+	place	left	left	0.288	correct
52.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.11	0.6	targetCS-	object	left	left	0.304	correct
60.3	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
62.98	0.6	targetCS+	place	left	left	0.277	correct
67.17	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.85	0.6	targetCS+	place	right	right	0.253	correct
74.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
76.72	0.6	targetCS+	place	left	left	0.457	correct
80.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
82.82	0.6	targetCS-	object	right	right	0.201	correct
88.03	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
90.71	0.6	targetCS+	place	right	right	0.254	correct
96.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.58	0.6	targetCS+	object	left	left	0.242	correct
105.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
108.45	0.6	targetCS-	place	left	left	0.342	correct
113.64	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
116.32	0.6	targetCS+	place	left	left	0.25	correct
119.84	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.24	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
133.91	0.6	targetCS+	object	left	left	0.235	correct
137.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.78	0.6	targetCS-	object	right	right	0.254	correct
145.04	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
147.72	0.6	targetCS+	object	right	right	0.259	correct
151.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.59	0.6	targetCS-	place	right	right	0.276	correct
160.78	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
163.46	0.6	targetCS-	place	right	right	0.31	correct
166.65	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
169.33	0.6	targetCS-	place	left	left	0.193	correct
173.52	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
176.2	0.6	targetCS+	object	right	right	0.225	correct
181.4	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
184.07	0.6	targetCS+	place	right	right	0.273	correct
187.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
189.94	0.6	targetCS-	object	left	left	0.272	correct
196.14	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.82	0.6	targetCS-	object	right	right	0.408	correct
204.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
206.69	0.6	targetCS+	object	right	right	0.276	correct
209.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
212.56	0.6	targetCS-	place	right	right	0.223	correct
216.07	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
229.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
232.15	0.6	targetCS+	object	right	right	0.279	correct
236.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
239.02	0.6	targetCS-	place	right	right	0.532	correct
243.33	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
246.01	0.6	targetCS+	object	left	left	0.357	correct
249.2	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
251.88	0.6	targetCS+	object	left	left	0.314	correct
258.09	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
260.76	0.6	targetCS-	object	right	right	0.225	correct
265.96	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.64	0.6	targetCS+	place	right	right	0.258	correct
