onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.76	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
7.44	0.62	targetCS+	object	right	right	0.469	correct
11.66	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
14.34	0.6	targetCS-	object	right	right	0.425	correct
20.54	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
23.22	0.6	targetCS-	place	left	left	0.401	correct
26.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.1	0.6	targetCS+	object	right	right	0.703	correct
35.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
38.12	0.6	targetCS+	place	left	left	0.503	correct
41.76	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
54.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.83	0.6	targetCS-	object	left	left	0.444	correct
61.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.71	0.6	targetCS-	object	left	left	0.414	correct
66.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.61	0.6	targetCS-	place	left	left	0.456	correct
74.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.49	0.6	targetCS+	place	right	right	0.587	correct
81.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.48	0.6	targetCS+	place	left	left	0.585	correct
87.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.48	0.6	targetCS+	object	right	right	0.445	correct
96.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.36	0.6	targetCS+	object	left	left	0.567	correct
102.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
105.36	0.6	targetCS+	object	left	left	0.598	correct
111.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.36	0.6	targetCS+	place	left	left	0.706	correct
118.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.35	0.6	targetCS-	place	right	right	0.863	correct
126.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
129.35	0.62	targetCS-	object	left	left	0.486	correct
133.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
136.25	0.6	targetCS-	object	left	left	0.455	correct
139.77	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
152.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.85	0.6	targetCS-	place	left	left	0.422	correct
161.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
163.73	0.6	targetCS-	place	right	right	0.544	correct
167.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.72	0.6	targetCS+	object	left	left	0.605	correct
174.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.74	0.6	targetCS+	place	left	left	0.579	correct
182.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.73	0.6	targetCS+	place	right	right	0.783	correct
191.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
193.73	0.6	targetCS-	place	right	right	0.763	correct
197.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
199.73	0.6	targetCS-	object	right	right	0.516	correct
204.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.72	0.6	targetCS-	place	left	left	0.734	correct
210.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
212.74	0.6	targetCS+	object	right	right	0.656	correct
219.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
221.74	0.6	targetCS+	object	left	left	0.519	correct
227.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
229.75	0.6	targetCS+	place	right	right	0.792	correct
233.39	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
244.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
247.47	0.6	targetCS-	object	right	right	0.419	correct
253.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
256.35	0.6	targetCS+	place	right	right	0.503	correct
261.66	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
264.35	0.6	targetCS-	object	right	right	0.473	correct
267.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.22	0.6	targetCS-	place	right	right	0.406	correct
