onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.77	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.45	0.6	targetCS-	place	left	left	0.502	correct
9.76	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.44	0.62	targetCS-	object	right	right	0.465	correct
15.98	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
28.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
31.08	0.6	targetCS+	place	left	left	0.477	correct
37.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.96	0.6	targetCS+	object	left	left	0.684	correct
46.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.96	0.6	targetCS-	place	right	right	0.572	correct
53.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.96	0.6	targetCS+	place	left	left	0.426	correct
61.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.84	0.6	targetCS-	place	left	left	0.444	correct
67.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.72	0.62	targetCS+	object	left	left	0.47	correct
75.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.62	0.6	targetCS-	object	left	left	0.472	correct
83.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.51	0.6	targetCS-	object	left	left	0.445	correct
90.71	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
93.39	0.6	targetCS-	object	left	left	0.469	correct
96.62	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
99.3	0.6	targetCS+	place	right	left	0.666	incorrect
103.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.3	0.6	targetCS-	place	left	left	0.531	correct
112.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.32	0.6	targetCS+	object	right	right	0.446	correct
118.84	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
133.92	0.6	targetCS-	object	right	right	0.45	correct
137.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.79	0.6	targetCS+	object	left	left	0.544	correct
146.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.11	0.6	targetCS+	object	right	right	0.422	correct
152.31	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
154.99	0.6	targetCS-	object	right	right	0.538	correct
159.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.99	0.6	targetCS+	place	left	left	0.503	correct
167.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.98	0.62	targetCS-	place	left	left	0.457	correct
174.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
176.9	0.6	targetCS-	object	right	right	0.461	correct
180.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
182.79	0.6	targetCS-	object	left	left	0.503	correct
188.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.79	0.6	targetCS+	object	right	right	0.505	correct
197.14	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
199.82	0.6	targetCS+	place	left	left	0.416	correct
204.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
206.7	0.6	targetCS+	place	right	right	0.569	correct
212.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.7	0.6	targetCS-	place	right	right	0.595	correct
221.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
223.7	0.6	targetCS+	place	right	right	0.506	correct
227.34	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
237.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
240.41	0.6	targetCS+	place	right	right	0.506	correct
245.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
248.41	0.6	targetCS+	object	left	left	0.522	correct
251.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
254.4	0.6	targetCS-	place	right	right	0.706	correct
258.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.42	0.62	targetCS+	object	right	right	0.58	correct
267.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
270.42	0.6	targetCS-	place	right	right	0.44	correct
