onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.4	0.6	targetCS-	object	right	right	0.32	correct
12.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.29	0.6	targetCS-	place	right	right	0.291	correct
20.49	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
23.17	0.6	targetCS-	place	right	right	0.222	correct
26.36	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.04	0.6	targetCS-	object	left	left	0.219	correct
35.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
37.92	0.6	targetCS+	object	right	right	0.184	correct
42.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
44.79	0.6	targetCS-	place	left	left	0.274	correct
48.31	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
58.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
61.37	0.6	targetCS-	place	left	left	0.396	correct
66.57	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
69.25	0.6	targetCS-	place	left	left	0.319	correct
75.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.12	0.6	targetCS+	place	left	left	0.263	correct
83.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
86	0.6	targetCS-	object	right	right	0.195	correct
90.19	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
92.87	0.6	targetCS-	object	left	left	0.33	correct
96.06	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
98.74	0.6	targetCS+	place	left	left	0.238	correct
104.94	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.62	0.6	targetCS-	place	left	left	0.23	correct
112.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.49	0.6	targetCS+	object	left	left	0.252	correct
118.94	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.62	0.6	targetCS-	object	right	right	0.26	correct
125.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.49	0.6	targetCS+	object	left	left	0.228	correct
134.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
137.37	0.6	targetCS-	object	left	left	0.241	correct
141.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
144.24	0.6	targetCS+	object	right	right	0.227	correct
149.43	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
152.11	0.6	targetCS+	object	left	left	0.269	correct
155.63	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
166.02	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
168.71	0.6	targetCS-	place	right	right	0.232	correct
174.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.59	0.6	targetCS+	object	left	left	0.212	correct
181.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.46	0.6	targetCS+	place	left	right	0.128	incorrect
187.66	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
190.34	0.6	targetCS+	place	left	left	0.209	correct
195.53	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.21	0.6	targetCS-	object	left	left	0.261	correct
204.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.09	0.6	targetCS+	place	right	right	0.203	correct
211.28	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
213.96	0.6	targetCS+	place	right	right	0.261	correct
217.15	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
219.83	0.6	targetCS-	object	right	right	0.226	correct
225.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.71	0.6	targetCS-	place	right	right	0.212	correct
233.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
236.58	0.6	targetCS+	object	right	right	0.194	correct
241.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
244.46	0.6	targetCS+	place	right	right	0.286	correct
247.98	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
258.36	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
261.04	0.6	targetCS+	object	right	right	0.336	correct
265.23	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
267.93	0.6	targetCS+	place	right	right	0.333	correct
