onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
5.41	0.6	targetCS+	place	right	right	0.231	correct
10.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
13.29	0.6	targetCS+	place	right	right	0.19	correct
19.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.16	0.6	targetCS-	object	right	right	0.265	correct
26.35	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
29.03	0.6	targetCS+	place	left	left	0.152	correct
33.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.91	0.6	targetCS-	place	right	right	0.202	correct
42.1	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
44.78	0.6	targetCS-	place	right	right	0.219	correct
48.3	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
58.69	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
61.37	0.6	targetCS-	place	left	left	0.235	correct
66.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.24	0.6	targetCS-	object	left	left	0.203	correct
74.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
77.12	0.6	targetCS+	object	right	right	0.245	correct
80.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
82.99	0.6	targetCS-	place	left	left	0.284	correct
89.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.86	0.6	targetCS-	object	right	right	0.186	correct
96.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.74	0.6	targetCS-	object	left	left	0.223	correct
103.93	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
106.61	0.6	targetCS-	object	left	left	0.258	correct
109.8	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
112.48	0.6	targetCS+	place	right	right	0.221	correct
118.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.36	0.6	targetCS+	object	left	left	0.191	correct
125.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.23	0.6	targetCS-	object	right	right	0.236	correct
131.43	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
134.11	0.6	targetCS-	place	left	left	0.2	correct
138.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
140.98	0.6	targetCS+	object	right	right	0.211	correct
144.5	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
157.88	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
160.57	0.6	targetCS-	place	right	right	0.251	correct
165.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
168.44	0.6	targetCS-	object	left	left	0.166	correct
173.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
176.32	0.6	targetCS-	place	left	left	0.181	correct
179.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
182.19	0.6	targetCS+	place	left	left	0.259	correct
188.38	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
191.06	0.6	targetCS+	object	right	right	0.227	correct
195.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
197.94	0.6	targetCS+	object	left	left	0.18	correct
204.13	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
206.81	0.6	targetCS+	object	right	right	0.178	correct
211	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
213.69	0.6	targetCS-	object	right	right	0.287	correct
218.88	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
221.56	0.6	targetCS+	place	left	left	0.26	correct
224.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.43	0.6	targetCS+	place	left	left	0.27	correct
231.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
234.31	0.6	targetCS+	object	left	left	0.207	correct
237.83	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
250.21	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
252.89	0.6	targetCS+	place	right	right	0.264	correct
259.09	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
261.77	0.6	targetCS-	place	right	right	0.31	correct
264.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.64	0.6	targetCS+	object	left	left	0.243	correct
