onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
7.42	0.6	targetCS-	object	right	right	0.246	correct
11.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.29	0.6	targetCS+	place	right	right	0.218	correct
20.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.16	0.6	targetCS+	object	left	left	0.263	correct
26.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.04	0.6	targetCS-	place	left	left	0.228	correct
35.23	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
37.91	0.6	targetCS+	place	right	right	0.223	correct
41.43	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
51.82	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
54.5	0.6	targetCS-	place	right	right	0.216	correct
58.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
61.37	0.6	targetCS+	object	right	right	0.222	correct
66.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.24	0.6	targetCS+	place	left	left	0.192	correct
73.44	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
76.12	0.6	targetCS-	place	right	right	0.346	correct
79.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
82.19	0.6	targetCS-	place	left	left	0.203	correct
87.38	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
90.07	0.6	targetCS+	object	right	right	0.176	correct
96.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.94	0.6	targetCS+	place	right	right	0.216	correct
104.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.82	0.6	targetCS-	place	left	left	0.265	correct
110.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
112.69	0.6	targetCS-	object	right	right	0.146	correct
118.88	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
121.56	0.6	targetCS+	object	left	left	0.231	correct
125.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.44	0.6	targetCS+	place	left	left	0.243	correct
131.96	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
143.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
146.02	0.6	targetCS-	place	right	right	0.421	correct
149.21	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
151.89	0.6	targetCS-	object	left	left	0.291	correct
157.09	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
159.77	0.6	targetCS-	object	left	left	0.236	correct
165.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.64	0.6	targetCS+	object	left	left	0.235	correct
172.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.52	0.6	targetCS+	object	right	right	0.223	correct
181.71	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
184.39	0.6	targetCS+	object	right	right	0.217	correct
189.59	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
192.27	0.6	targetCS+	object	left	left	0.233	correct
195.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.14	0.6	targetCS+	place	right	right	0.152	correct
201.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.01	0.6	targetCS+	place	left	left	0.169	correct
208.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
210.89	0.6	targetCS-	object	left	left	0.269	correct
216.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
218.76	0.6	targetCS-	object	left	left	0.283	correct
224.96	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.64	0.6	targetCS-	object	right	right	0.296	correct
230.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
233.51	0.6	targetCS+	place	left	left	0.274	correct
237.03	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
248.41	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
251.09	0.6	targetCS-	object	right	right	0.615	correct
257.41	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
260.09	0.6	targetCS-	place	right	right	0.201	correct
265.28	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
267.96	0.6	targetCS-	place	left	left	0.272	correct
