onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.15	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.84	0.63	targetCS+	place	right	right	0.378	correct
12.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.77	0.6	targetCS+	object	left	left	0.35	correct
18.3	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
28.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
31.37	0.6	targetCS+	place	left	left	0.405	correct
37.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.59	0.6	targetCS-	object	left	left	0.339	correct
45.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.47	0.6	targetCS-	place	right	right	0.346	correct
54.68	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
57.37	0.6	targetCS+	place	left	left	0.406	correct
61.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
64.25	0.6	targetCS+	object	left	left	0.358	correct
67.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.12	0.6	targetCS-	object	left	left	0.327	correct
73.32	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
76.02	0.6	targetCS+	object	left	left	0.387	correct
82.22	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.9	0.6	targetCS+	object	right	right	0.295	correct
89.1	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
91.78	0.6	targetCS-	place	left	left	0.328	correct
97.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.99	0.6	targetCS+	place	right	right	0.293	correct
105.19	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.88	0.6	targetCS+	object	right	right	0.285	correct
111.4	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
121.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
124.47	0.6	targetCS-	object	left	left	0.361	correct
128.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
131.35	0.6	targetCS-	place	right	right	0.342	correct
137.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
140.25	0.6	targetCS+	object	right	right	0.443	correct
145.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
148.13	0.6	targetCS-	object	left	left	0.311	correct
154.35	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
157.03	0.6	targetCS+	place	left	left	0.372	correct
160.24	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.93	0.6	targetCS+	object	right	right	0.33	correct
167.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.84	0.6	targetCS+	place	right	right	0.297	correct
173.07	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
175.75	0.6	targetCS+	place	right	right	0.245	correct
181.95	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
184.63	0.6	targetCS-	place	left	left	0.376	correct
189.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.51	0.6	targetCS-	object	right	right	0.254	correct
197.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.73	0.6	targetCS-	object	right	right	0.29	correct
205.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.61	0.6	targetCS-	object	right	right	0.269	correct
212.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.67	0.6	targetCS-	place	right	right	0.386	correct
219.2	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
231.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.27	0.6	targetCS-	place	left	left	0.406	correct
237.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
240.15	0.6	targetCS-	object	right	right	0.371	correct
245.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
248.03	0.6	targetCS+	object	left	left	0.333	correct
254.23	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
256.92	0.6	targetCS+	place	left	left	0.365	correct
261.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
263.8	0.6	targetCS-	place	left	left	0.367	correct
267.31	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
269.99	0.6	targetCS-	place	right	right	0.342	correct
