onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
6.2	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
8.88	0.63	targetCS+	place	right	right	0.409	correct
14.12	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
16.8	0.6	targetCS-	object	left	left	0.326	correct
19.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.67	0.6	targetCS-	object	left	left	0.425	correct
26.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.54	0.6	targetCS+	object	right	right	0.316	correct
33.06	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
46.45	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
49.13	0.6	targetCS+	object	right	right	0.248	correct
53.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
56	0.6	targetCS-	place	right	right	0.26	correct
61.19	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
63.87	0.6	targetCS+	object	left	left	0.211	correct
67.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.74	0.6	targetCS+	object	left	left	0.216	correct
72.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
75.61	0.6	targetCS+	place	right	right	0.19	correct
81.81	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
84.48	0.6	targetCS+	object	left	left	0.27	correct
89.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.36	0.6	targetCS-	place	left	left	0.289	correct
96.55	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.23	0.6	targetCS-	place	right	right	0.276	correct
105.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.1	0.6	targetCS+	place	left	left	0.228	correct
111.29	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
113.97	0.6	targetCS+	object	right	right	0.232	correct
118.16	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.84	0.6	targetCS-	place	right	right	0.236	correct
126.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.71	0.6	targetCS-	place	left	left	0.294	correct
132.23	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
145.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
148.3	0.6	targetCS+	place	left	left	0.237	correct
152.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
155.17	0.6	targetCS+	place	left	left	0.258	correct
158.36	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
161.04	0.6	targetCS+	place	right	right	0.201	correct
166.23	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.91	0.6	targetCS-	place	left	left	0.302	correct
173.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
175.78	0.6	targetCS-	object	right	right	0.307	correct
180.97	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.65	0.6	targetCS-	object	right	right	0.305	correct
186.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
189.52	0.6	targetCS+	place	left	left	0.184	correct
195.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.39	0.6	targetCS+	object	right	right	0.215	correct
203.59	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
206.26	0.6	targetCS+	place	right	right	0.189	correct
209.46	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
212.13	0.6	targetCS-	object	right	right	0.281	correct
216.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
219	0.6	targetCS-	object	right	right	0.246	correct
225.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.88	0.6	targetCS-	place	left	left	0.216	correct
234.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
236.75	0.6	targetCS-	object	left	left	0.312	correct
240.27	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
250.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
253.34	0.6	targetCS-	place	right	right	0.242	correct
257.53	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
260.21	0.6	targetCS-	object	left	left	0.29	correct
265.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.08	0.6	targetCS+	object	left	left	0.328	correct
