onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	object	right	right	0.409	correct
12.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
15.28	0.6	targetCS+	object	left	left	0.346	correct
20.47	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.15	0.6	targetCS+	place	right	right	0.306	correct
26.34	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
29.04	0.6	targetCS+	place	right	right	0.253	correct
33.23	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
35.91	0.6	targetCS+	place	left	left	0.246	correct
39.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.78	0.6	targetCS+	place	right	right	0.223	correct
45.3	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.37	0.6	targetCS+	place	left	left	0.279	correct
66.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.24	0.6	targetCS+	object	left	left	0.38	correct
74.43	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
77.11	0.6	targetCS+	place	left	left	0.375	correct
80.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
82.98	0.6	targetCS-	object	left	left	0.334	correct
89.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.85	0.6	targetCS+	object	right	right	0.327	correct
96.04	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.72	0.6	targetCS-	place	right	right	0.351	correct
104.92	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
107.6	0.6	targetCS+	object	right	right	0.277	correct
112.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.47	0.6	targetCS-	place	left	left	0.341	correct
119.66	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.34	0.6	targetCS-	place	right	right	0.338	correct
125.53	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
128.21	0.6	targetCS-	object	left	left	0.268	correct
133.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
136.08	0.6	targetCS+	object	left	left	0.335	correct
140.27	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
142.95	0.6	targetCS-	place	left	left	0.268	correct
146.14	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
148.82	0.6	targetCS-	place	right	right	0.375	correct
152.34	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
165.73	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
168.43	0.6	targetCS-	object	right	right	0.509	correct
174.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.42	0.6	targetCS-	object	left	left	0.225	correct
181.61	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
184.29	0.6	targetCS+	place	right	right	0.336	correct
189.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.16	0.6	targetCS-	place	left	left	0.516	correct
195.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.14	0.6	targetCS+	object	right	right	0.348	correct
201.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
204.01	0.6	targetCS-	object	right	right	0.393	correct
208.2	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
210.88	0.6	targetCS+	place	left	left	0.284	correct
216.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
218.75	0.6	targetCS-	object	left	left	0.389	correct
224.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
227.62	0.6	targetCS-	place	left	left	0.384	correct
233.82	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
236.5	0.6	targetCS+	object	right	right	0.305	correct
241.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.37	0.6	targetCS-	place	right	right	0.393	correct
247.89	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
259.28	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.96	0.6	targetCS+	object	left	left	0.375	correct
265.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.83	0.6	targetCS-	object	right	right	0.36	correct
