onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS+	object	left	left	0.246	correct
13.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
16.28	0.6	targetCS-	place	right	right	0.454	correct
19.47	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
22.15	0.6	targetCS+	place	right	right	0.521	correct
25.79	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.18	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
39.86	0.6	targetCS-	place	left	left	0.318	correct
46.05	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
48.73	0.6	targetCS-	place	right	right	0.443	correct
52.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
55.6	0.6	targetCS-	object	left	left	0.287	correct
60.79	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
63.47	0.6	targetCS+	place	left	left	0.264	correct
66.66	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
69.34	0.6	targetCS+	place	left	left	0.259	correct
75.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.21	0.6	targetCS+	object	right	right	0.292	correct
82.41	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
85.08	0.6	targetCS+	object	left	left	0.277	correct
88.27	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
90.95	0.6	targetCS+	object	right	right	0.372	correct
96.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.83	0.6	targetCS+	object	left	left	0.299	correct
105.02	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.7	0.6	targetCS+	object	right	right	0.344	correct
111.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.57	0.6	targetCS-	object	left	left	0.308	correct
118.09	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
128.48	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
131.16	0.6	targetCS+	place	left	left	0.411	correct
136.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.03	0.6	targetCS+	object	right	right	0.312	correct
145.22	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
147.9	0.6	targetCS-	place	left	left	0.473	correct
153.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
155.77	0.6	targetCS+	object	left	left	0.299	correct
158.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
161.64	0.6	targetCS-	object	left	left	0.566	correct
165.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.63	0.6	targetCS-	object	right	right	0.246	correct
173.82	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
176.52	0.6	targetCS+	place	right	right	0.306	correct
180.71	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
183.39	0.6	targetCS-	place	left	left	0.319	correct
186.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
189.26	0.6	targetCS+	place	left	left	0.343	correct
195.46	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.14	0.6	targetCS-	place	left	left	0.377	correct
201.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
204.01	0.6	targetCS-	object	right	right	0.269	correct
210.21	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
212.88	0.6	targetCS-	place	right	right	0.281	correct
216.4	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
228.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
231.48	0.6	targetCS+	place	right	right	0.326	correct
235.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
238.35	0.6	targetCS+	place	right	right	0.305	correct
242.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
245.22	0.6	targetCS-	object	right	right	0.398	correct
248.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
251.09	0.6	targetCS-	object	right	right	0.806	correct
257.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
260.08	0.6	targetCS-	object	left	left	0.383	correct
265.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.95	0.6	targetCS-	place	right	right	0.282	correct
