onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.4	0.6	targetCS-	place	left	left	0.258	correct
13.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.27	0.6	targetCS-	object	left	left	0.334	correct
19.79	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
30.18	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
32.86	0.6	targetCS-	place	right	right	0.294	correct
37.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
39.73	0.6	targetCS-	object	right	right	0.299	correct
44.92	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
47.6	0.6	targetCS-	place	left	left	0.317	correct
51.79	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
54.47	0.6	targetCS-	object	left	left	0.502	correct
60.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.46	0.6	targetCS-	object	left	left	0.265	correct
66.65	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.33	0.6	targetCS+	object	right	right	0.246	correct
72.52	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
75.2	0.6	targetCS+	object	right	right	0.245	correct
79.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
82.07	0.6	targetCS+	place	right	right	0.282	correct
88.26	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
90.94	0.6	targetCS+	place	left	left	0.274	correct
96.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.81	0.6	targetCS+	place	right	right	0.287	correct
102	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
104.68	0.6	targetCS+	object	right	right	0.313	correct
109.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
112.55	0.6	targetCS-	place	right	right	0.312	correct
116.07	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
127.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
130.15	0.6	targetCS-	place	left	left	0.324	correct
136.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.02	0.6	targetCS+	object	left	left	0.383	correct
142.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
144.89	0.6	targetCS-	object	right	right	0.296	correct
151.08	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
153.76	0.6	targetCS+	place	left	left	0.37	correct
158.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.63	0.6	targetCS+	object	left	left	0.366	correct
165.82	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.5	0.6	targetCS+	object	left	left	0.329	correct
171.69	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
174.37	0.6	targetCS-	place	right	right	0.415	correct
179.56	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
182.24	0.6	targetCS+	object	left	left	0.308	correct
188.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.11	0.6	targetCS-	object	left	left	0.313	correct
195.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
197.98	0.6	targetCS+	place	left	left	0.4	correct
202.17	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
204.85	0.6	targetCS+	place	right	right	0.222	correct
210.04	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
212.74	0.6	targetCS-	object	right	right	0.302	correct
218.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.61	0.6	targetCS+	place	left	left	0.305	correct
225.13	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
235.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
238.2	0.6	targetCS+	place	right	right	0.298	correct
241.39	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
244.07	0.6	targetCS-	object	right	right	0.268	correct
250.26	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
252.96	0.6	targetCS-	place	right	right	0.227	correct
258.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
260.85	0.6	targetCS-	place	left	left	0.302	correct
265.04	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
267.72	0.6	targetCS+	object	right	right	0.293	correct
