onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
7.4	0.83	targetCS-	place	right	right	0.037	correct
10.83	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
13.51	0.6	targetCS+	object	right	right	0.217	correct
19.7	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
22.38	0.6	targetCS-	object	left	left	0.321	correct
26.57	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.25	0.6	targetCS+	place	right	right	0.216	correct
32.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
35.12	0.6	targetCS+	place	right	right	0.25	correct
39.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.99	0.6	targetCS-	object	right	right	0.343	correct
45.51	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
61.58	0.6	targetCS+	object	left	left	0.252	correct
66.77	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
69.45	0.6	targetCS+	object	left	left	0.274	correct
74.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.32	0.6	targetCS-	object	right	right	0.187	correct
80.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
83.19	0.6	targetCS-	place	right	right	0.279	correct
89.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.06	0.6	targetCS-	object	left	left	0.275	correct
96.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.93	0.6	targetCS+	place	left	left	0.379	correct
105.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.81	0.6	targetCS-	place	right	right	0.266	correct
112	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
114.68	0.6	targetCS+	object	left	left	0.295	correct
119.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
122.55	0.6	targetCS-	place	left	left	0.301	correct
125.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.42	0.6	targetCS+	object	left	left	0.295	correct
132.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
135.29	0.6	targetCS-	object	left	left	0.314	correct
138.81	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.2	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
153.88	0.6	targetCS-	object	right	right	0.269	correct
160.07	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
162.75	0.6	targetCS+	place	left	left	0.358	correct
165.94	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.62	0.6	targetCS+	object	right	right	0.238	correct
174.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.49	0.6	targetCS+	place	left	left	0.261	correct
182.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
185.36	0.6	targetCS-	object	left	left	0.506	correct
188.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.35	0.6	targetCS+	place	right	right	0.272	correct
195.54	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
198.24	0.6	targetCS-	place	left	left	0.27	correct
201.43	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
204.11	0.6	targetCS-	place	right	right	0.256	correct
209.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.98	0.6	targetCS+	place	left	left	0.279	correct
218.17	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.85	0.6	targetCS+	place	right	right	0.203	correct
225.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.72	0.6	targetCS+	object	right	right	0.23	correct
231.91	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
234.59	0.6	targetCS-	object	right	right	0.213	correct
239.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
242.46	0.6	targetCS+	object	right	right	0.287	correct
245.98	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
259.05	0.6	targetCS-	place	left	left	0.359	correct
265.24	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
267.92	0.6	targetCS-	place	left	left	0.271	correct
