onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.9	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
8.58	1.07	targetCS+	object	left	left	0.004	correct
12.29	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
14.97	0.6	targetCS+	place	left	left	0.279	correct
19.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
21.9	0.6	targetCS+	place	left	left	0.213	correct
27.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.77	0.6	targetCS-	place	right	right	0.39	correct
33.29	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
44.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
47.37	0.6	targetCS-	place	left	left	0.373	correct
50.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
53.61	0.6	targetCS+	object	right	right	0.324	correct
59.82	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
62.5	0.6	targetCS+	place	left	left	0.306	correct
67.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.41	0.6	targetCS+	object	left	left	0.234	correct
75.64	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
78.32	0.6	targetCS-	place	right	right	0.321	correct
82.55	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
85.23	0.6	targetCS+	place	right	right	0.252	correct
88.45	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
91.13	0.6	targetCS-	object	right	right	0.375	correct
97.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
100.04	0.6	targetCS-	place	left	left	0.503	correct
103.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.4	0.6	targetCS-	object	right	right	0.345	correct
110.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.3	0.6	targetCS-	object	left	left	0.349	correct
119.52	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.2	0.6	targetCS-	object	left	left	0.235	correct
125.72	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
138.47	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
141.15	0.6	targetCS-	object	right	right	0.28	correct
147.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
150.09	0.6	targetCS-	place	right	right	0.345	correct
155.5	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
158.2	0.6	targetCS-	place	right	right	0.294	correct
162.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
165.09	0.6	targetCS+	object	right	right	0.292	correct
168.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
170.96	0.6	targetCS+	object	right	right	0.317	correct
175.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.84	0.6	targetCS-	place	left	left	0.363	correct
184.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
186.76	0.6	targetCS+	object	left	left	0.35	correct
190	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
192.68	0.6	targetCS-	place	left	left	0.33	correct
197.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
200.61	0.6	targetCS+	place	right	right	0.355	correct
205.85	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
208.53	0.6	targetCS-	object	left	left	0.281	correct
212.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.44	0.6	targetCS-	object	right	right	0.484	correct
218.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
221.36	0.6	targetCS+	place	left	left	0.284	correct
224.88	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
238.64	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
241.33	0.6	targetCS+	object	left	left	0.268	correct
244.81	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
247.49	0.6	targetCS+	object	right	right	0.332	correct
251.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
254.4	0.6	targetCS-	object	left	left	0.37	correct
259.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.32	0.6	targetCS+	place	right	right	0.312	correct
268.55	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
271.23	0.6	targetCS+	place	right	right	0.26	correct
