onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
7.76	0.6	targetCS-	place	right	right	0.255	correct
11.99	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
14.67	0.6	targetCS+	object	right	right	0.239	correct
20.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.58	0.6	targetCS-	object	left	left	0.214	correct
27.1	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
37.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
40.16	0.6	targetCS+	object	left	left	0.263	correct
46.36	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
49.05	0.6	targetCS-	place	right	right	0.337	correct
54.25	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
56.93	0.6	targetCS+	object	left	left	0.222	correct
60.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
62.83	0.6	targetCS-	object	right	right	0.348	correct
67.03	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.71	0.6	targetCS-	object	right	right	0.286	correct
75.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.58	0.6	targetCS+	object	right	right	0.362	correct
83.79	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
86.47	0.6	targetCS+	object	left	left	0.322	correct
89.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
92.38	0.6	targetCS-	place	right	right	0.636	correct
96.69	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.37	0.6	targetCS-	object	right	right	0.272	correct
103.58	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.26	0.6	targetCS+	object	left	left	0.199	correct
111.47	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
114.15	0.6	targetCS-	place	left	left	0.228	correct
117.67	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
131.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
133.74	0.6	targetCS+	object	right	right	0.268	correct
136.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.61	0.6	targetCS-	object	left	left	0.325	correct
145.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
148.5	0.6	targetCS-	object	right	right	0.274	correct
151.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.38	0.6	targetCS-	place	left	left	0.563	correct
159.72	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
162.4	0.6	targetCS+	place	left	left	0.339	correct
166.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
169.29	0.6	targetCS+	place	right	right	0.256	correct
175.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
178.2	0.6	targetCS+	object	right	right	0.314	correct
182.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
185.09	0.6	targetCS-	place	left	left	0.389	correct
190.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
193	0.6	targetCS-	object	left	left	0.282	correct
196.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.9	0.6	targetCS+	place	right	right	0.368	correct
205.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
207.81	0.6	targetCS-	object	left	left	0.264	correct
211	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
213.69	0.6	targetCS+	place	right	right	0.237	correct
217.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.58	0.6	targetCS+	place	right	right	0.316	correct
224.1	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
236.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
239.23	0.6	targetCS-	place	right	right	0.421	correct
244.49	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
247.17	0.6	targetCS-	place	left	left	0.252	correct
253.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
256.09	0.6	targetCS+	place	left	left	0.269	correct
260.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.97	0.6	targetCS+	place	left	left	0.274	correct
266.16	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
268.84	0.6	targetCS+	place	left	left	0.298	correct
