onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
7.76	0.6	targetCS+	place	left	left	0.318	correct
14.01	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
16.69	0.6	targetCS-	object	left	left	0.288	correct
20.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.59	0.6	targetCS-	place	right	right	0.275	correct
27.12	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
37.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
40.51	0.6	targetCS+	place	right	right	0.317	correct
45.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
48.45	0.6	targetCS-	object	left	left	0.361	correct
51.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
54.44	0.6	targetCS+	place	right	right	0.229	correct
60.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.33	0.6	targetCS-	object	right	right	0.253	correct
67.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.27	0.6	targetCS-	object	left	left	0.277	correct
75.49	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
78.17	0.6	targetCS+	place	left	left	0.296	correct
82.39	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
85.07	0.6	targetCS-	place	left	left	0.242	correct
91.3	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
93.98	0.6	targetCS+	place	right	right	0.219	correct
97.22	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.9	0.6	targetCS+	object	right	right	0.248	correct
104.13	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
106.81	0.6	targetCS-	place	right	right	0.251	correct
113.04	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
115.72	0.6	targetCS+	place	left	left	0.182	correct
118.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.61	0.6	targetCS+	object	left	left	0.371	correct
126.84	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
129.52	0.6	targetCS-	place	left	left	0.32	correct
133.04	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
145.47	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
148.15	0.6	targetCS+	place	right	right	0.304	correct
154.37	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
157.05	0.6	targetCS-	place	right	right	0.278	correct
160.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.95	0.6	targetCS+	object	left	left	0.29	correct
167.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.86	0.6	targetCS+	object	right	right	0.328	correct
174.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.76	0.6	targetCS-	object	left	left	0.38	correct
180.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
182.69	0.6	targetCS+	object	left	left	0.414	correct
187.92	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
190.6	0.6	targetCS-	object	right	right	0.242	correct
196.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.54	0.6	targetCS-	object	right	right	0.272	correct
205.77	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.45	0.6	targetCS+	object	right	right	0.275	correct
212.69	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.37	0.6	targetCS-	place	right	right	0.406	correct
220.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
223.28	0.6	targetCS-	place	left	left	0.341	correct
226.5	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
229.18	0.6	targetCS+	object	right	right	0.315	correct
232.7	8.19	boostShock	n/a	n/a	n/a	n/a	n/a
246.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
248.82	0.6	targetCS-	place	left	left	0.308	correct
254.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
256.7	0.6	targetCS+	object	left	left	0.329	correct
260.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
263.6	0.6	targetCS+	place	left	left	0.211	correct
266.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.52	0.6	targetCS-	object	right	right	0.379	correct
