onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
5.41	0.62	targetCS-	place	right	right	0.85	correct
11.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.41	0.6	targetCS+	object	right	right	0.669	correct
18.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
21.41	0.62	targetCS+	object	left	n/a	0.886	incorrect
25.05	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.13	0.6	targetCS-	place	left	left	0.503	correct
43.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
46.12	0.6	targetCS+	place	left	left	0.586	correct
51.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
54.12	0.6	targetCS-	place	right	right	0.671	correct
58.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
61.12	0.6	targetCS-	place	right	right	0.632	correct
67.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.12	0.6	targetCS+	place	left	n/a	0.888	incorrect
73.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
76.11	0.6	targetCS-	place	left	left	0.523	correct
81.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
84.11	0.6	targetCS+	object	left	left	0.643	correct
88.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.11	0.6	targetCS-	object	left	left	0.608	correct
97.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
100.11	0.6	targetCS+	place	right	n/a	0.885	incorrect
103.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.1	0.6	targetCS-	object	left	left	0.579	correct
111.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.1	0.6	targetCS-	place	left	left	0.596	correct
118.41	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
121.09	0.6	targetCS-	place	left	left	0.523	correct
124.73	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
138.13	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
140.81	0.6	targetCS+	object	right	n/a	0.886	incorrect
144.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
146.81	0.6	targetCS-	object	right	right	0.622	correct
152.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
154.81	0.6	targetCS-	object	left	n/a	0.886	incorrect
161.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.81	0.6	targetCS+	place	left	n/a	0.887	incorrect
168.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
170.8	0.6	targetCS-	place	right	n/a	0.887	incorrect
175.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.8	0.6	targetCS+	object	right	right	0.555	correct
184.12	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
186.8	0.6	targetCS+	object	right	right	0.51	correct
192.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
194.8	0.6	targetCS-	object	right	right	0.503	correct
198.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
200.79	0.6	targetCS+	object	left	left	0.539	correct
206.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.79	0.6	targetCS+	object	left	left	0.577	correct
212.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.78	0.6	targetCS-	object	right	right	0.549	correct
221.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
223.78	0.6	targetCS+	place	right	right	0.503	correct
228.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
230.78	0.6	targetCS+	place	left	left	0.536	correct
234.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
245.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
248.49	0.6	targetCS-	object	left	left	0.579	correct
254.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
257.49	0.6	targetCS+	place	right	n/a	0.886	incorrect
262.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
265.49	0.6	targetCS+	place	right	right	0.605	correct
268.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
271.49	0.6	targetCS-	object	right	right	0.624	correct
