onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.08	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.77	0.6	targetCS+	object	right	right	0.373	correct
11.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.67	0.6	targetCS+	object	right	right	0.406	correct
17.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
20.57	0.6	targetCS-	object	right	right	0.314	correct
26.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.48	0.6	targetCS-	place	right	right	0.383	correct
32.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
35.36	0.6	targetCS-	object	left	left	0.289	correct
40.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
43.24	0.6	targetCS-	place	left	left	0.429	correct
46.76	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.17	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
60.86	0.6	targetCS+	place	right	right	0.341	correct
67.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.74	0.6	targetCS-	place	left	right	0.002	incorrect
74.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.62	0.62	targetCS+	place	left	left	0.463	correct
80.85	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
83.53	0.6	targetCS-	object	left	left	0.438	correct
89.76	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.45	0.6	targetCS-	place	left	left	0.383	correct
96.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.33	0.6	targetCS+	object	left	left	0.315	correct
102.52	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
105.2	0.6	targetCS+	object	left	left	0.391	correct
111.4	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.09	0.6	targetCS-	object	right	right	0.301	correct
118.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.97	0.6	targetCS+	object	left	left	0.347	correct
126.18	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.86	0.6	targetCS-	object	right	right	0.359	correct
132.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
134.78	0.6	targetCS+	place	right	right	0.557	correct
139.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
141.79	0.6	targetCS+	object	left	left	0.409	correct
146.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
149.67	0.6	targetCS+	place	left	left	0.422	correct
153.19	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.27	0.6	targetCS-	place	right	right	0.464	correct
174.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.15	0.6	targetCS+	place	left	left	0.439	correct
180.36	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.05	0.6	targetCS+	object	right	right	0.435	correct
189.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.93	0.62	targetCS+	place	right	right	0.301	correct
196.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.83	0.6	targetCS-	place	right	right	0.445	correct
203.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
205.74	0.6	targetCS-	object	left	left	0.431	correct
208.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
211.63	0.6	targetCS-	object	right	right	0.419	correct
217.85	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
220.53	0.6	targetCS-	place	left	left	0.293	correct
225.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.41	0.6	targetCS-	object	left	left	0.594	correct
234.75	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
237.43	0.62	targetCS-	place	right	right	0.389	correct
240.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
243.32	0.6	targetCS+	object	right	right	0.318	correct
246.85	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
258.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.26	0.6	targetCS+	place	right	right	0.421	correct
266.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
269.14	0.6	targetCS+	place	left	left	0.435	correct
