onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.16	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
7.86	0.64	targetCS+	object	right	right	0.565	correct
14.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.94	0.6	targetCS-	object	right	right	0.402	correct
20.46	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
31.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
33.87	0.6	targetCS-	place	left	left	0.412	correct
38.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.75	0.6	targetCS+	object	right	right	0.29	correct
44.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
47.63	0.6	targetCS-	place	right	right	0.448	correct
53.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.55	0.6	targetCS+	place	right	right	0.293	correct
60.08	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
62.76	0.6	targetCS-	object	right	right	0.397	correct
67.96	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.64	0.6	targetCS-	place	left	left	0.284	correct
75.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.52	0.6	targetCS-	place	right	right	0.408	correct
84.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
87.42	0.6	targetCS+	place	left	left	0.301	correct
90.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.63	0.6	targetCS+	object	left	left	0.291	correct
97.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
100.51	0.6	targetCS-	object	right	right	0.307	correct
106.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
109.41	0.62	targetCS-	object	left	left	0.327	correct
114.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
117.34	0.6	targetCS+	place	right	right	0.265	correct
121.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
124.22	0.6	targetCS-	place	left	left	0.276	correct
127.74	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
138.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
140.83	0.6	targetCS-	object	left	left	0.366	correct
147.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.72	0.6	targetCS+	object	left	left	0.426	correct
152.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
155.59	0.6	targetCS+	object	right	right	0.42	correct
159.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
162.47	0.6	targetCS-	place	right	right	0.331	correct
167.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
170.35	0.6	targetCS+	object	right	right	0.41	correct
175.55	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
178.24	0.6	targetCS+	place	left	left	0.268	correct
181.47	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
184.15	0.6	targetCS+	place	right	right	0.37	correct
190.35	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
193.03	0.6	targetCS+	place	left	left	0.42	correct
197.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
200.24	0.6	targetCS-	object	right	right	0.275	correct
205.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
208.12	0.6	targetCS-	object	left	left	0.41	correct
214.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
217.01	0.6	targetCS+	place	left	left	0.372	correct
220.53	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
231.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.61	0.6	targetCS-	object	left	left	0.295	correct
237.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
240.48	0.6	targetCS-	place	right	right	0.422	correct
245.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
248.38	0.62	targetCS+	place	right	right	0.456	correct
251.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
254.29	0.6	targetCS+	object	left	left	0.315	correct
258.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.19	0.6	targetCS-	place	left	left	0.386	correct
267.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.07	0.6	targetCS+	object	left	left	0.429	correct
