onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
8.42	0.6	targetCS-	object	right	right	0.206	correct
12.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.3	0.6	targetCS+	object	left	left	0.194	correct
20.5	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.19	0.6	targetCS+	place	right	right	0.301	correct
26.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.06	0.6	targetCS+	place	right	right	0.286	correct
33.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.94	0.6	targetCS+	place	left	left	0.213	correct
39.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.82	0.6	targetCS+	place	right	right	0.225	correct
45.34	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.42	0.6	targetCS+	place	left	left	0.242	correct
66.62	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
69.3	0.6	targetCS+	object	left	left	0.27	correct
74.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.18	0.6	targetCS+	place	left	left	0.231	correct
80.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
83.06	0.6	targetCS-	object	left	left	0.256	correct
89.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.94	0.6	targetCS+	object	right	right	0.273	correct
96.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.82	0.6	targetCS-	place	right	right	0.252	correct
105.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.71	0.6	targetCS+	object	right	right	0.258	correct
112.91	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
115.59	0.6	targetCS-	place	left	left	0.206	correct
119.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
122.47	0.6	targetCS-	place	right	right	0.205	correct
125.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
128.34	0.6	targetCS-	object	left	left	0.206	correct
133.54	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
136.22	0.6	targetCS+	object	left	left	0.213	correct
140.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
143.11	0.6	targetCS-	place	left	left	0.257	correct
146.3	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
148.98	0.6	targetCS-	place	right	right	0.227	correct
152.5	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
165.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
168.58	0.6	targetCS-	object	right	right	0.313	correct
174.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.47	0.6	targetCS-	object	left	left	0.252	correct
181.66	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.35	0.6	targetCS+	place	right	right	0.209	correct
189.55	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
192.23	0.6	targetCS-	place	left	left	0.235	correct
195.42	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.11	0.6	targetCS+	object	right	right	0.256	correct
201.3	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
203.98	0.6	targetCS-	object	right	right	0.225	correct
208.18	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
210.86	0.6	targetCS+	place	left	left	0.197	correct
216.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
218.74	0.6	targetCS-	object	left	left	0.296	correct
224.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
227.63	0.6	targetCS-	place	left	left	0.256	correct
233.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.51	0.6	targetCS+	object	right	right	0.267	correct
241.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.39	0.6	targetCS-	place	right	right	0.339	correct
247.91	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
259.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.99	0.6	targetCS+	object	left	left	0.242	correct
265.18	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.87	0.6	targetCS-	object	right	right	0.187	correct
