onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.81	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
8.5	0.62	targetCS+	place	right	right	0.44	correct
13.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
16.4	0.6	targetCS+	place	right	right	0.236	correct
19.6	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
22.27	0.6	targetCS-	object	left	left	0.274	correct
26.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.14	0.6	targetCS+	object	left	left	0.286	correct
32.66	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
44.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
46.74	0.6	targetCS-	object	right	right	0.256	correct
49.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
52.61	0.6	targetCS+	place	left	left	0.211	correct
57.8	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
60.48	0.6	targetCS-	place	right	right	0.236	correct
66.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.35	0.6	targetCS+	object	left	left	0.276	correct
72.54	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
75.22	0.6	targetCS-	place	right	right	0.284	correct
80.41	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
83.11	0.6	targetCS+	object	left	left	0.335	correct
89.3	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
91.98	0.6	targetCS+	place	right	right	0.369	correct
96.17	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
98.85	0.6	targetCS-	object	right	right	0.302	correct
104.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
106.72	0.6	targetCS-	object	right	right	0.28	correct
112.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
115.59	0.6	targetCS-	object	left	left	0.25	correct
119.78	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
122.48	0.6	targetCS+	place	right	right	0.303	correct
125.99	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
136.39	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
139.07	0.6	targetCS+	object	right	right	0.307	correct
142.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
144.94	0.6	targetCS-	place	right	right	0.331	correct
151.13	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
153.81	0.6	targetCS+	object	right	right	0.344	correct
158	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
160.68	0.6	targetCS+	place	left	left	0.303	correct
165.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.55	0.6	targetCS-	object	left	left	0.387	correct
172.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
175.42	0.6	targetCS-	object	left	left	0.251	correct
180.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.29	0.6	targetCS-	place	right	right	0.236	correct
186.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
189.16	0.6	targetCS-	place	left	left	0.273	correct
195.35	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.03	0.6	targetCS-	place	left	left	0.296	correct
204.22	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
206.9	0.6	targetCS-	place	left	left	0.303	correct
212.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.77	0.6	targetCS+	object	right	right	0.365	correct
217.97	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
220.64	0.6	targetCS+	object	right	right	0.267	correct
224.16	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
235.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
238.24	0.6	targetCS-	place	left	left	0.328	correct
243.43	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
246.12	0.6	targetCS-	object	right	right	0.347	correct
250.32	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
252.99	0.6	targetCS+	place	left	left	0.275	correct
259.19	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
261.87	0.6	targetCS+	place	left	left	0.264	correct
265.06	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
267.74	0.6	targetCS+	object	left	left	0.365	correct
