onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
7.4	0.6	targetCS+	object	right	right	0.284	correct
10.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
13.27	0.6	targetCS-	object	right	right	0.266	correct
19.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
22.14	0.6	targetCS+	place	right	right	0.28	correct
25.66	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.73	0.6	targetCS+	place	right	right	0.21	correct
44.92	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
47.6	0.6	targetCS+	place	left	left	0.273	correct
50.79	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
53.47	0.6	targetCS-	object	left	left	0.275	correct
59.66	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
62.34	0.6	targetCS+	object	left	left	0.364	correct
66.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.21	0.6	targetCS-	object	right	right	0.34	correct
72.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.08	0.6	targetCS-	place	right	right	0.235	correct
79.28	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
81.95	0.6	targetCS+	place	left	left	0.243	correct
88.14	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
90.82	0.6	targetCS+	object	right	right	0.311	correct
96.02	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
98.7	0.6	targetCS+	object	left	left	0.221	correct
103.89	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
106.58	0.6	targetCS+	object	left	left	0.413	correct
109.77	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
112.45	0.6	targetCS-	object	left	left	0.393	correct
118.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
121.32	0.6	targetCS-	object	left	left	0.277	correct
125.52	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
128.19	0.6	targetCS-	object	right	right	0.225	correct
131.71	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
145.11	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
147.8	0.6	targetCS-	place	left	left	0.29	correct
152.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
155.07	0.6	targetCS+	object	right	right	0.426	correct
160.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.95	0.6	targetCS+	place	left	left	0.579	correct
166.25	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.93	0.6	targetCS-	object	left	left	0.221	correct
173.12	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
175.8	0.6	targetCS-	place	right	right	0.264	correct
180.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.67	0.6	targetCS+	place	right	right	0.265	correct
189.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
192.54	0.6	targetCS+	object	left	left	0.257	correct
195.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.41	0.6	targetCS+	place	left	left	0.288	correct
204.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.29	0.6	targetCS-	place	right	right	0.316	correct
212.48	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
215.16	0.6	targetCS-	place	left	left	0.227	correct
218.35	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
221.03	0.6	targetCS-	place	right	right	0.216	correct
225.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
227.9	0.6	targetCS-	object	right	right	0.262	correct
231.41	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
241.81	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
244.49	0.6	targetCS+	object	right	right	0.294	correct
249.68	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
252.36	0.6	targetCS-	place	left	left	0.285	correct
258.55	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
261.25	0.6	targetCS+	place	right	right	0.255	correct
265.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.12	0.6	targetCS-	place	left	left	0.363	correct
