onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
2.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
5.4	0.6	targetCS+	place	right	n/a	0.886	incorrect
10.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
13.39	0.6	targetCS+	place	right	right	0.35	correct
19.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.26	0.6	targetCS-	object	right	right	0.406	correct
26.59	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
29.26	0.6	targetCS+	place	left	left	0.442	correct
33.46	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
36.13	0.6	targetCS-	place	right	right	0.534	correct
42.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
45.12	0.6	targetCS-	place	right	right	0.361	correct
48.64	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
59.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
61.71	0.6	targetCS-	place	left	left	0.474	correct
66.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.59	0.6	targetCS-	object	left	left	0.428	correct
74.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
77.46	0.6	targetCS+	object	right	right	0.343	correct
80.65	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
83.33	0.6	targetCS-	place	left	left	0.518	correct
89.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.31	0.6	targetCS-	object	right	right	0.339	correct
96.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.18	0.6	targetCS-	object	left	left	0.616	correct
104.49	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
107.17	0.6	targetCS-	object	left	left	0.534	correct
110.48	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
113.16	0.6	targetCS+	place	right	right	0.67	correct
119.75	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.43	0.6	targetCS+	object	left	left	0.739	correct
126.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
129.42	0.62	targetCS-	object	right	right	0.503	correct
132.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
135.3	0.6	targetCS-	place	left	left	0.516	correct
139.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
142.29	0.6	targetCS+	object	right	right	0.604	correct
145.93	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
159.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162	0.6	targetCS-	place	right	right	0.537	correct
167.31	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
170	0.6	targetCS-	object	left	left	0.55	correct
175.31	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
178.03	0.6	targetCS-	place	left	left	0.502	correct
181.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.01	0.6	targetCS+	place	left	left	0.459	correct
190.2	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
192.88	0.6	targetCS+	object	right	right	0.45	correct
197.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
199.75	0.6	targetCS+	object	left	left	0.677	correct
206.06	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
208.74	0.6	targetCS+	object	right	right	0.36	correct
212.93	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
215.61	0.6	targetCS-	object	right	right	0.525	correct
220.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
223.6	0.6	targetCS+	place	left	left	0.869	correct
226.91	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
229.59	0.6	targetCS+	place	left	left	0.694	correct
233.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
236.57	0.6	targetCS+	object	left	left	0.437	correct
240.09	8.22	boostShock	n/a	n/a	n/a	n/a	n/a
252.5	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
255.18	0.6	targetCS+	place	right	right	0.485	correct
261.38	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
264.05	0.6	targetCS-	place	right	right	0.393	correct
267.24	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
269.92	0.6	targetCS+	object	left	left	0.425	correct
