onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.73	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.41	0.6	targetCS-	place	left	left	0.559	correct
9.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.41	0.6	targetCS-	object	right	right	0.544	correct
16.05	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
28.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
31.13	0.6	targetCS+	place	left	left	0.54	correct
37.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
40.13	0.6	targetCS+	object	left	left	0.677	correct
46.44	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
49.14	0.6	targetCS-	place	right	right	0.357	correct
53.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
56.02	0.6	targetCS+	place	left	left	0.528	correct
61.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
64.02	0.6	targetCS-	place	left	left	0.646	correct
67.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.01	0.6	targetCS+	object	left	left	0.537	correct
76.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
79.01	0.6	targetCS-	object	left	left	0.524	correct
84.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
87.01	0.6	targetCS-	object	left	left	0.547	correct
91.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
94.01	0.6	targetCS-	object	left	left	0.486	correct
97.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.89	0.6	targetCS+	place	right	right	0.572	correct
104.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.88	0.6	targetCS-	place	left	left	0.658	correct
113.2	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
115.88	0.6	targetCS+	object	right	right	0.688	correct
119.52	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
134.6	0.6	targetCS-	object	right	right	0.667	correct
137.91	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
140.59	0.6	targetCS+	object	left	n/a	0.887	incorrect
146.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
149.59	0.6	targetCS+	object	right	right	0.647	correct
152.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
155.59	0.6	targetCS-	object	right	right	0.525	correct
159.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
162.58	0.6	targetCS+	place	left	left	0.661	correct
167.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
170.58	0.6	targetCS-	place	left	left	0.519	correct
174.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.58	0.6	targetCS-	object	right	n/a	0.887	incorrect
180.89	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
183.57	0.6	targetCS-	object	left	left	0.762	correct
188.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.57	0.6	targetCS+	object	right	right	0.629	correct
197.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
200.57	0.6	targetCS+	place	left	n/a	0.886	incorrect
204.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.57	0.6	targetCS+	place	right	right	0.514	correct
212.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.56	0.6	targetCS-	place	right	right	0.603	correct
221.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
224.56	0.6	targetCS+	place	right	right	0.503	correct
228.2	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
238.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
241.28	0.6	targetCS+	place	right	right	0.809	correct
246.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
249.28	0.6	targetCS+	object	left	left	0.581	correct
252.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.27	0.6	targetCS-	place	right	right	0.569	correct
259.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.27	0.6	targetCS+	object	right	right	0.581	correct
268.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
271.27	0.6	targetCS-	place	right	right	0.482	correct
