onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.06	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.74	0.6	targetCS-	object	left	left	0.28	correct
9.95	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
12.64	0.6	targetCS+	place	right	right	0.26	correct
17.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
20.52	0.6	targetCS-	place	left	left	0.309	correct
26.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.4	0.6	targetCS+	object	left	left	0.213	correct
33.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
36.3	0.6	targetCS-	object	right	right	0.188	correct
39.82	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
53.22	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
55.9	0.6	targetCS-	place	right	right	0.295	correct
61.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.8	0.6	targetCS-	place	left	left	0.282	correct
66.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.68	0.6	targetCS-	object	left	left	0.266	correct
75.87	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
78.56	0.6	targetCS+	object	right	right	0.388	correct
81.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.44	0.6	targetCS+	object	left	left	0.277	correct
89.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.32	0.6	targetCS+	object	right	right	0.229	correct
96.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.2	0.6	targetCS-	object	right	right	0.28	correct
102.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
105.07	0.6	targetCS-	place	left	left	0.234	correct
109.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
111.97	0.6	targetCS+	place	right	right	0.228	correct
118.17	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
120.85	0.6	targetCS-	place	right	right	0.364	correct
126.05	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
128.73	0.6	targetCS-	object	right	right	0.233	correct
133.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
136.62	0.6	targetCS-	place	right	right	0.184	correct
140.14	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
151.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
154.21	0.6	targetCS+	place	left	left	0.455	correct
160.41	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
163.1	0.6	targetCS+	place	left	left	0.392	correct
166.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.99	0.6	targetCS-	object	left	left	0.307	correct
172.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
174.87	0.6	targetCS-	place	right	right	0.36	correct
181.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.75	0.6	targetCS-	place	left	left	0.377	correct
188.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
191.63	0.6	targetCS+	place	right	right	0.365	correct
195.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.51	0.6	targetCS-	object	left	left	0.264	correct
201.71	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
204.39	0.6	targetCS-	object	right	right	0.34	correct
208.59	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.27	0.6	targetCS+	place	left	left	0.287	correct
216.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
219.15	0.6	targetCS+	object	left	left	0.303	correct
225.35	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
228.05	0.6	targetCS+	object	left	left	0.47	correct
231.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
233.94	0.62	targetCS+	place	left	left	0.41	correct
238.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
240.84	0.6	targetCS+	place	right	right	0.186	correct
244.36	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.76	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
259.44	0.6	targetCS+	object	right	right	0.176	correct
265.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.32	0.6	targetCS+	object	right	right	0.237	correct
