onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.41	0.6	targetCS-	object	right	right	0.455	correct
12.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.28	0.6	targetCS-	place	right	right	0.485	correct
20.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.15	0.6	targetCS-	place	right	right	0.583	correct
26.46	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
29.14	0.6	targetCS-	object	left	left	0.637	correct
35.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
38.12	0.6	targetCS+	object	right	right	0.356	correct
42.32	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
44.99	0.6	targetCS-	place	left	left	0.417	correct
48.51	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.91	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
61.59	0.6	targetCS-	place	left	left	0.314	correct
66.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.46	0.6	targetCS-	place	left	left	0.393	correct
75.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.33	0.6	targetCS+	place	left	left	0.362	correct
83.52	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
86.2	0.6	targetCS-	object	right	right	0.385	correct
90.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
93.07	0.6	targetCS-	object	left	left	0.354	correct
96.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.94	0.6	targetCS+	place	left	left	0.583	correct
105.25	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
107.93	0.6	targetCS-	place	left	left	0.384	correct
113.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.8	0.6	targetCS+	object	left	left	0.297	correct
118.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
121.67	0.6	targetCS-	object	right	right	0.334	correct
125.86	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
128.54	0.6	targetCS+	object	left	left	0.336	correct
134.73	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
137.43	0.6	targetCS-	object	left	left	0.356	correct
141.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
144.3	0.6	targetCS+	object	right	n/a	0.888	incorrect
149.6	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
152.28	0.6	targetCS+	object	left	left	0.571	correct
155.92	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
166.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.99	0.6	targetCS-	place	right	right	0.462	correct
175.19	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
177.86	0.6	targetCS+	object	left	left	0.359	correct
182.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.73	0.6	targetCS+	place	left	left	0.422	correct
187.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.6	0.6	targetCS+	place	left	left	0.563	correct
195.91	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
198.59	0.6	targetCS-	object	left	left	0.417	correct
204.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.46	0.6	targetCS+	place	right	right	0.455	correct
211.65	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
214.33	0.6	targetCS+	place	right	right	0.411	correct
217.52	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
220.2	0.6	targetCS-	object	right	n/a	0.886	incorrect
225.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.19	0.6	targetCS-	place	right	right	0.381	correct
234.38	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
237.06	0.6	targetCS+	object	right	right	0.447	correct
242.25	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
244.95	0.6	targetCS+	place	right	right	0.342	correct
248.47	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
258.86	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
261.54	0.6	targetCS+	object	right	right	0.694	correct
265.85	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
268.53	0.6	targetCS+	place	right	right	0.326	correct
