onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.72	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
8.4	0.6	targetCS-	place	right	right	0.541	correct
13.71	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
16.39	0.6	targetCS+	place	right	n/a	0.888	incorrect
20.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
23.38	0.6	targetCS-	object	left	left	0.672	correct
26.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.37	0.6	targetCS+	place	left	left	0.359	correct
34.56	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
37.24	0.6	targetCS+	object	right	right	0.355	correct
43.43	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
46.11	0.6	targetCS-	place	right	right	0.313	correct
49.63	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
60.02	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
62.7	0.6	targetCS+	place	right	right	0.479	correct
66.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.57	0.6	targetCS-	place	left	right	0.355	incorrect
73.76	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
76.46	0.6	targetCS+	place	left	left	0.427	correct
79.65	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.33	0.6	targetCS+	object	right	right	0.351	correct
88.52	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
91.2	0.6	targetCS+	object	left	left	0.372	correct
96.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.07	0.6	targetCS+	object	left	left	0.37	correct
105.26	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
107.94	0.6	targetCS-	object	right	right	0.345	correct
112.15	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
114.84	0.6	targetCS+	object	right	right	0.579	correct
120.15	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.83	0.6	targetCS-	object	right	right	0.403	correct
126.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
128.7	0.6	targetCS+	object	left	left	0.384	correct
132.89	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
135.59	0.6	targetCS-	object	right	right	0.376	correct
139.11	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
149.5	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
152.18	0.6	targetCS+	place	left	left	0.643	correct
157.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
160.17	0.6	targetCS+	object	left	left	0.387	correct
166.36	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
169.04	0.6	targetCS+	object	right	right	0.482	correct
174.23	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.91	0.6	targetCS-	place	right	right	0.363	correct
180.1	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
182.78	0.6	targetCS-	place	right	right	0.688	correct
189.09	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
191.77	0.6	targetCS-	object	left	left	0.378	correct
195.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.64	0.6	targetCS+	place	right	right	0.339	correct
204.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
207.51	0.6	targetCS-	place	left	left	0.387	correct
212.7	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
215.38	0.6	targetCS-	place	left	left	0.309	correct
219.57	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
222.25	0.6	targetCS+	place	right	left	0.464	incorrect
225.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
228.12	0.6	targetCS-	object	left	left	0.642	correct
233.43	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.11	0.6	targetCS-	place	left	left	0.57	correct
240.42	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
243.09	0.6	targetCS+	place	left	left	0.398	correct
246.61	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
257.01	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
259.69	0.6	targetCS-	object	right	right	0.636	correct
265.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
268.67	0.6	targetCS-	object	left	left	0.645	correct
