onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.07	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
7.75	0.6	targetCS-	object	right	right	0.429	correct
13.97	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
16.65	0.6	targetCS+	object	left	left	0.519	correct
20	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.68	0.6	targetCS-	place	left	left	0.568	correct
26.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.67	0.6	targetCS+	object	left	n/a	0.885	incorrect
35.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
38.67	0.6	targetCS-	object	right	right	0.678	correct
42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
44.68	0.6	targetCS+	place	left	left	0.568	correct
48.32	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
59.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
62.4	0.6	targetCS-	object	left	n/a	0.887	incorrect
67.72	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.4	0.6	targetCS-	object	left	left	0.883	correct
73.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
76.41	0.6	targetCS-	place	right	right	0.598	correct
80.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
83.42	0.6	targetCS+	place	right	right	0.698	correct
88.74	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
91.42	0.6	targetCS-	place	right	n/a	0.888	incorrect
97.74	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.42	0.6	targetCS-	place	left	n/a	0.888	incorrect
106.74	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
109.42	0.62	targetCS+	object	right	right	0.676	correct
112.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.41	0.62	targetCS+	place	right	right	0.536	correct
120.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
123.41	0.6	targetCS+	place	left	left	0.428	correct
127.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
130.29	0.6	targetCS-	object	right	right	0.755	correct
135.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
138.29	0.6	targetCS+	object	left	left	0.565	correct
141.93	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
153.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
156.02	0.6	targetCS+	place	left	left	0.519	correct
162.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
165.02	0.6	targetCS+	place	right	right	0.612	correct
168.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
171.02	0.6	targetCS-	place	left	left	0.731	correct
174.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.01	0.6	targetCS-	place	right	right	0.421	correct
182.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.89	0.6	targetCS+	object	right	right	0.571	correct
189.21	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
191.89	0.6	targetCS-	object	right	n/a	0.886	incorrect
198.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
200.89	0.6	targetCS+	object	left	left	0.453	correct
206.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
208.79	0.6	targetCS-	object	left	left	0.697	correct
215.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
217.79	0.6	targetCS-	object	left	left	0.582	correct
222.12	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
224.8	0.6	targetCS+	object	right	n/a	0.887	incorrect
228.11	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
230.79	0.6	targetCS-	place	right	right	0.601	correct
235.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
237.79	0.6	targetCS+	place	right	right	0.509	correct
241.1	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
243.78	0.6	targetCS+	object	right	n/a	0.888	incorrect
247.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
259.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.5	0.6	targetCS-	place	left	left	0.503	correct
268.82	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
271.5	0.6	targetCS+	place	left	left	0.561	correct
